name,id,date,playoffs,age,tm,venue,opp,plus_minus,gs,minutes,seconds,fg,fga,fg_percent,x3p,x3pa,x3p_percent,ft,fta,ft_percent,orb,drb,trb,ast,stl,blk,tov,pf,pts,gm_sc
Natalie Achonwa,achonna01w,2016-09-01,0,23-284,IND,,NYL,21,0,9,11,1,3,0.333,0,0,0,0,0,0,1,2,3,1,0,0,0,5,2,0.3
Natalie Achonwa,achonna01w,2016-09-04,0,23-287,IND,@,LAS,-7,0,10,8,4,6,0.667,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8,7.1
Natalie Achonwa,achonna01w,2016-09-06,0,23-289,IND,@,SAS,2,0,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.7
Natalie Achonwa,achonna01w,2016-09-09,0,23-292,IND,,CHI,7,0,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.3
Natalie Achonwa,achonna01w,2016-09-11,0,23-294,IND,@,WAS,7,0,6,55,1,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,-0.8
Natalie Achonwa,achonna01w,2016-09-13,0,23-296,IND,@,CON,-2,0,3,44,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,-1.5
Natalie Achonwa,achonna01w,2016-09-18,0,23-301,IND,,DAL,23,0,15,14,6,8,0.75,0,0,0,0,0,0,2,2,4,1,1,0,1,0,12,11.5
Matee Ajavon,ajavoma01w,2016-05-14,0,30-007,ATL,@,SAS,10,0,10,16,1,3,0.333,0,0,0,1,2,0.5,0,1,1,3,0,0,0,3,3,2.1
Matee Ajavon,ajavoma01w,2016-05-20,0,30-013,ATL,@,IND,-9,0,11,26,4,10,0.4,0,1,0,4,4,1,0,1,1,1,0,1,1,2,12,6.5
Matee Ajavon,ajavoma01w,2016-05-22,0,30-015,ATL,,CHI,6,0,7,9,1,4,0.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.6
Matee Ajavon,ajavoma01w,2016-05-24,0,30-017,ATL,@,NYL,6,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7
Matee Ajavon,ajavoma01w,2016-05-27,0,30-020,ATL,@,DAL,9,0,2,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-1.5
Matee Ajavon,ajavoma01w,2016-05-29,0,30-022,ATL,,IND,9,0,5,23,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Matee Ajavon,ajavoma01w,2016-06-03,0,30-027,ATL,@,CON,6,0,2,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7
Matee Ajavon,ajavoma01w,2016-06-05,0,30-029,ATL,,WAS,-7,0,8,14,1,3,0.333,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1.7
Matee Ajavon,ajavoma01w,2016-06-10,0,30-034,ATL,,MIN,-32,0,8,54,0,2,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,-1.8
Matee Ajavon,ajavoma01w,2016-06-17,0,30-041,ATL,,CHI,4,0,26,15,3,7,0.429,1,2,0.5,1,2,0.5,2,5,7,1,1,2,0,4,8,8.3
Matee Ajavon,ajavoma01w,2016-06-18,0,30-042,ATL,@,WAS,-30,0,14,19,2,5,0.4,2,3,0.667,3,4,0.75,1,0,1,0,0,0,1,0,9,5.6
Matee Ajavon,ajavoma01w,2016-06-22,0,30-046,ATL,,NYL,-11,0,9,40,0,1,0,0,0,0,1,2,0.5,0,1,1,1,1,0,0,1,1,1.5
Matee Ajavon,ajavoma01w,2016-06-28,0,30-052,ATL,@,SEA,-3,1,29,12,5,9,0.556,0,2,0,0,0,0,3,2,5,3,2,0,4,4,10,6.9
Matee Ajavon,ajavoma01w,2016-06-30,0,30-054,ATL,@,LAS,-9,1,11,53,1,5,0.2,0,1,0,0,0,0,0,2,2,0,0,0,3,1,2,-3.9
Matee Ajavon,ajavoma01w,2016-07-03,0,30-057,ATL,,PHO,-8,0,5,9,1,3,0.333,0,0,0,0,0,0,1,0,1,1,0,0,1,0,2,0.7
Matee Ajavon,ajavoma01w,2016-07-05,0,30-059,ATL,,SEA,13,0,6,13,0,3,0,0,0,0,2,2,1,1,0,1,0,0,0,0,2,2,-0.2
Matee Ajavon,ajavoma01w,2016-07-08,0,30-062,ATL,,DAL,5,0,5,43,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,-0.5
Matee Ajavon,ajavoma01w,2016-07-10,0,30-064,ATL,@,CON,4,0,11,39,1,4,0.25,0,1,0,1,2,0.5,0,2,2,2,1,0,1,5,3,0.2
Matee Ajavon,ajavoma01w,2016-07-13,0,30-067,ATL,@,NYL,-24,0,8,2,1,4,0.25,0,0,0,2,2,1,1,0,1,2,0,0,1,2,4,1.9
Matee Ajavon,ajavoma01w,2016-07-15,0,30-069,ATL,@,IND,-6,0,11,54,2,3,0.667,0,0,0,0,0,0,1,0,1,0,1,0,2,1,4,2
Matee Ajavon,ajavoma01w,2016-07-17,0,30-071,ATL,,LAS,17,0,4,48,0,1,0,0,0,0,2,2,1,1,0,1,2,0,0,0,0,2,3.4
Matee Ajavon,ajavoma01w,2016-07-20,0,30-074,ATL,@,MIN,-18,0,15,52,2,5,0.4,0,0,0,2,3,0.667,0,2,2,1,0,0,5,3,6,-2
Matee Ajavon,ajavoma01w,2016-07-22,0,30-076,ATL,,DAL,5,0,5,6,0,1,0,0,0,0,1,2,0.5,0,1,1,0,0,0,0,0,1,0.2
Matee Ajavon,ajavoma01w,2016-08-26,0,30-111,ATL,@,CHI,-8,0,19,34,0,3,0,0,0,0,3,4,0.75,1,1,2,5,1,1,3,2,3,2.9
Matee Ajavon,ajavoma01w,2016-08-28,0,30-113,ATL,,CON,14,0,12,41,0,3,0,0,0,0,3,4,0.75,0,3,3,0,0,0,1,2,3,-0.4
Matee Ajavon,ajavoma01w,2016-09-04,0,30-120,ATL,,SEA,-9,0,15,27,1,5,0.2,0,0,0,0,0,0,0,2,2,2,0,0,1,4,2,-1.7
Matee Ajavon,ajavoma01w,2016-09-06,0,30-122,ATL,,PHO,4,0,9,23,3,7,0.429,0,0,0,0,0,0,0,1,1,2,2,0,0,3,6,4.8
Matee Ajavon,ajavoma01w,2016-09-08,0,30-124,ATL,@,LAS,5,0,4,38,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,-0.1
Matee Ajavon,ajavoma01w,2016-09-11,0,30-127,ATL,@,PHO,-11,0,17,55,3,7,0.429,0,1,0,1,2,0.5,0,1,1,0,1,2,2,2,7,2.8
Matee Ajavon,ajavoma01w,2016-09-13,0,30-129,ATL,,SAS,-4,0,12,52,2,6,0.333,0,0,0,1,1,1,2,1,3,0,0,0,3,3,5,-0.9
Matee Ajavon,ajavoma01w,2016-09-15,0,30-131,ATL,,WAS,3,0,8,34,1,3,0.333,0,0,0,0,0,0,0,2,2,6,0,0,1,0,2,4.1
Matee Ajavon,ajavoma01w,2016-09-17,0,30-133,ATL,@,MIN,-8,0,12,37,1,5,0.2,0,1,0,2,2,1,4,2,6,2,0,1,2,2,4,3.6
Kayla Alexander,alexaka01w,2016-05-14,0,25-130,SAS,,ATL,-10,0,17,38,1,7,0.143,0,0,0,0,0,0,2,6,8,0,0,0,0,2,2,-0.1
Kayla Alexander,alexaka01w,2016-05-19,0,25-135,SAS,,CON,-4,0,20,12,4,7,0.571,0,0,0,1,2,0.5,3,2,5,0,2,1,0,3,9,9.5
Kayla Alexander,alexaka01w,2016-05-21,0,25-137,SAS,@,DAL,-5,0,19,21,5,6,0.833,0,0,0,1,2,0.5,2,2,4,0,0,0,3,3,11,6.2
Kayla Alexander,alexaka01w,2016-05-27,0,25-143,SAS,,CHI,1,0,19,19,4,5,0.8,0,0,0,2,2,1,2,1,3,0,1,1,2,5,10,7.5
Kayla Alexander,alexaka01w,2016-06-02,0,25-149,SAS,@,LAS,-7,0,21,25,6,8,0.75,0,0,0,2,2,1,6,4,10,1,0,0,1,3,14,14.7
Kayla Alexander,alexaka01w,2016-06-04,0,25-151,SAS,,LAS,-13,0,22,50,0,3,0,0,0,0,1,2,0.5,1,3,4,0,0,1,0,1,1,0.4
Kayla Alexander,alexaka01w,2016-06-09,0,25-156,SAS,@,PHO,-15,0,22,30,5,8,0.625,0,0,0,2,2,1,3,2,5,0,0,2,1,4,12,9.9
Kayla Alexander,alexaka01w,2016-06-11,0,25-158,SAS,,NYL,-15,0,18,35,2,3,0.667,0,0,0,0,4,0,0,2,2,2,1,0,1,5,4,1.1
Kayla Alexander,alexaka01w,2016-06-14,0,25-161,SAS,,SEA,7,0,14,21,3,5,0.6,0,0,0,0,0,0,1,1,2,0,0,0,1,3,6,2.5
Kayla Alexander,alexaka01w,2016-06-17,0,25-164,SAS,,IND,-9,0,15,53,1,2,0.5,0,0,0,0,0,0,2,0,2,0,0,1,2,2,2,0.3
Kayla Alexander,alexaka01w,2016-06-19,0,25-166,SAS,@,CON,-3,0,21,14,5,7,0.714,0,0,0,2,2,1,0,5,5,1,0,2,0,3,12,11.5
Kayla Alexander,alexaka01w,2016-06-21,0,25-168,SAS,@,CHI,-6,0,11,6,1,6,0.167,0,0,0,5,7,0.714,0,2,2,0,0,1,1,2,7,1.9
Kayla Alexander,alexaka01w,2016-06-23,0,25-170,SAS,@,DAL,-7,0,20,23,4,5,0.8,0,0,0,5,7,0.714,1,2,3,0,0,0,2,4,13,8
Kayla Alexander,alexaka01w,2016-06-25,0,25-172,SAS,,ATL,4,0,19,37,3,5,0.6,0,0,0,0,0,0,3,7,10,0,0,1,1,0,6,7.6
Kayla Alexander,alexaka01w,2016-06-29,0,25-176,SAS,@,WAS,-17,0,24,57,6,9,0.667,0,0,0,0,0,0,2,4,6,2,1,0,2,0,12,11.1
Kayla Alexander,alexaka01w,2016-07-01,0,25-178,SAS,@,IND,2,0,21,51,2,3,0.667,0,0,0,0,0,0,0,2,2,1,2,1,2,0,4,4.7
Kayla Alexander,alexaka01w,2016-07-02,0,25-179,SAS,@,MIN,-23,0,24,1,4,8,0.5,0,0,0,3,4,0.75,2,1,3,1,0,1,3,1,11,6.3
Kayla Alexander,alexaka01w,2016-07-06,0,25-183,SAS,,WAS,7,0,11,44,1,5,0.2,0,0,0,0,0,0,4,2,6,0,1,0,0,3,2,2.1
Kayla Alexander,alexaka01w,2016-07-08,0,25-185,SAS,,SEA,-10,0,20,46,4,8,0.5,0,0,0,2,2,1,3,3,6,1,1,0,0,0,10,10.7
Kayla Alexander,alexaka01w,2016-07-10,0,25-187,SAS,@,NYL,-10,0,17,0,3,5,0.6,0,0,0,3,3,1,1,2,3,0,0,0,1,2,9,6.2
Kayla Alexander,alexaka01w,2016-07-12,0,25-189,SAS,,MIN,-24,0,25,44,2,4,0.5,0,0,0,5,6,0.833,2,2,4,0,1,0,3,3,9,5.4
Kayla Alexander,alexaka01w,2016-07-16,0,25-193,SAS,@,PHO,-19,0,21,31,3,7,0.429,0,0,0,2,2,1,2,1,3,0,1,0,1,2,8,5.2
Kayla Alexander,alexaka01w,2016-07-20,0,25-197,SAS,@,SEA,-14,0,18,41,3,4,0.75,0,0,0,1,1,1,1,4,5,1,0,0,0,1,7,7.6
Kayla Alexander,alexaka01w,2016-08-26,0,25-234,SAS,,NYL,-7,0,16,49,2,5,0.4,0,0,0,3,5,0.6,3,1,4,1,0,0,0,0,7,6.6
Kayla Alexander,alexaka01w,2016-08-28,0,25-236,SAS,@,WAS,11,0,21,16,3,6,0.5,0,0,0,6,6,1,1,5,6,2,0,1,1,3,12,11.1
Rebecca Allen,allenre01w,2016-06-24,0,23-231,NYL,,CHI,1,0,12,12,3,4,0.75,2,2,1,0,0,0,1,1,2,0,0,0,0,1,8,7
Rebecca Allen,allenre01w,2016-06-26,0,23-233,NYL,,PHO,-7,0,7,27,1,2,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1.6
Rebecca Allen,allenre01w,2016-06-29,0,23-236,NYL,@,MIN,3,0,7,3,1,4,0.25,0,0,0,0,0,0,3,0,3,2,0,0,0,3,2,1.9
Rebecca Allen,allenre01w,2016-07-01,0,23-238,NYL,@,PHO,11,0,7,25,0,2,0,0,0,0,2,2,1,0,0,0,0,0,0,0,2,2,-0.2
Rebecca Allen,allenre01w,2016-07-03,0,23-240,NYL,@,LAS,-10,0,4,13,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7
Rebecca Allen,allenre01w,2016-07-06,0,23-243,NYL,,SEA,4,0,5,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.7
Rebecca Allen,allenre01w,2016-07-08,0,23-245,NYL,@,CHI,3,0,8,6,3,5,0.6,1,2,0.5,2,2,1,0,2,2,0,0,0,0,0,9,7.3
Rebecca Allen,allenre01w,2016-07-10,0,23-247,NYL,,SAS,10,0,13,59,0,5,0,0,1,0,0,0,0,1,0,1,1,2,1,1,2,0,-1.2
Rebecca Allen,allenre01w,2016-07-13,0,23-250,NYL,,ATL,24,0,17,36,5,11,0.455,1,1,1,0,0,0,1,0,1,1,3,0,2,0,11,7.7
Rebecca Allen,allenre01w,2016-07-15,0,23-252,NYL,@,MIN,-18,0,19,30,1,4,0.25,0,2,0,2,2,1,0,1,1,1,0,1,0,0,4,3.3
Rebecca Allen,allenre01w,2016-07-17,0,23-254,NYL,,CON,7,0,4,16,0,0,0,0,0,0,1,2,0.5,0,0,0,0,0,0,1,0,1,-0.4
Rebecca Allen,allenre01w,2016-07-20,0,23-257,NYL,@,WAS,7,0,20,40,6,10,0.6,4,6,0.667,3,3,1,0,1,1,2,1,1,0,4,19,16.2
Rebecca Allen,allenre01w,2016-07-21,0,23-258,NYL,,IND,-12,0,11,22,3,4,0.75,1,1,1,0,0,0,0,1,1,0,0,0,1,2,7,3.9
Rebecca Allen,allenre01w,2016-08-26,0,23-294,NYL,@,SAS,7,0,10,13,4,5,0.8,2,3,0.667,0,0,0,1,0,1,0,1,0,0,2,10,9
Rebecca Allen,allenre01w,2016-09-01,0,23-300,NYL,@,IND,-21,1,13,11,3,8,0.375,1,1,1,0,0,0,0,0,0,1,0,2,1,2,7,2.9
Rebecca Allen,allenre01w,2016-09-03,0,23-302,NYL,,PHO,22,1,18,1,2,3,0.667,0,0,0,1,2,0.5,1,2,3,0,0,0,1,5,5,1.6
Rebecca Allen,allenre01w,2016-09-07,0,23-306,NYL,,SEA,-24,1,23,9,4,4,1,2,2,1,0,0,0,0,2,2,0,0,1,2,2,10,7.3
Rebecca Allen,allenre01w,2016-09-09,0,23-308,NYL,,CON,7,1,15,37,1,2,0.5,0,1,0,2,2,1,1,2,3,1,1,1,0,3,4,5.5
Rebecca Allen,allenre01w,2016-09-11,0,23-310,NYL,@,DAL,-3,1,13,47,1,5,0.2,0,1,0,0,0,0,0,3,3,0,0,2,0,3,2,0
Rebecca Allen,allenre01w,2016-09-13,0,23-312,NYL,,WAS,-13,0,11,28,1,5,0.2,1,2,0.5,0,0,0,1,2,3,0,0,0,0,2,3,0.4
Rebecca Allen,allenre01w,2016-09-16,0,23-315,NYL,@,CHI,-24,1,34,50,6,13,0.462,1,3,0.333,0,0,0,2,6,8,2,1,2,3,1,13,9.9
Ameryst Alston,alstoam01w,2016-05-14,0,21-329,NYL,@,WAS,11,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jayne Appel-Marinelli,appelja01w,2016-05-14,0,28-000,SAS,,ATL,-10,1,33,38,2,3,0.667,0,0,0,0,0,0,4,5,9,2,2,6,1,4,4,12
Jayne Appel-Marinelli,appelja01w,2016-05-19,0,28-005,SAS,,CON,-4,1,21,1,2,4,0.5,0,0,0,2,4,0.5,2,2,4,1,1,1,2,2,6,4.8
Jayne Appel-Marinelli,appelja01w,2016-05-21,0,28-007,SAS,@,DAL,-5,1,25,12,2,3,0.667,0,0,0,1,2,0.5,3,4,7,1,2,5,0,4,5,11.2
Jayne Appel-Marinelli,appelja01w,2016-05-27,0,28-013,SAS,,CHI,1,1,20,41,0,0,0,0,0,0,0,0,0,0,4,4,3,2,0,1,3,0,3.1
Jayne Appel-Marinelli,appelja01w,2016-06-02,0,28-019,SAS,@,LAS,-7,1,21,14,2,5,0.4,0,0,0,0,0,0,2,4,6,2,0,0,0,1,4,4.9
Jayne Appel-Marinelli,appelja01w,2016-06-04,0,28-021,SAS,,LAS,-13,1,22,9,1,4,0.25,0,0,0,0,0,0,4,1,5,1,1,0,1,1,2,3
Jayne Appel-Marinelli,appelja01w,2016-06-09,0,28-026,SAS,@,PHO,-15,1,19,47,1,1,1,0,0,0,0,0,0,1,1,2,0,0,3,1,3,2,2.6
Jayne Appel-Marinelli,appelja01w,2016-06-11,0,28-028,SAS,,NYL,-15,1,10,49,1,2,0.5,0,0,0,0,0,0,0,2,2,2,0,0,1,5,2,0
Jayne Appel-Marinelli,appelja01w,2016-06-14,0,28-031,SAS,,SEA,7,1,25,39,2,3,0.667,0,1,0,0,0,0,1,3,4,1,0,0,1,2,4,3.2
Jayne Appel-Marinelli,appelja01w,2016-06-17,0,28-034,SAS,,IND,-9,1,23,20,0,0,0,0,0,0,2,2,1,2,5,7,6,2,1,1,2,2,10
Jayne Appel-Marinelli,appelja01w,2016-06-19,0,28-036,SAS,@,CON,-3,1,15,50,0,2,0,0,0,0,2,2,1,0,5,5,3,0,0,3,4,2,-0.4
Jayne Appel-Marinelli,appelja01w,2016-06-21,0,28-038,SAS,@,CHI,-6,1,28,54,3,4,0.75,0,0,0,0,0,0,1,6,7,3,1,3,0,3,6,10.9
Jayne Appel-Marinelli,appelja01w,2016-06-23,0,28-040,SAS,@,DAL,-7,1,24,37,2,3,0.667,0,0,0,0,0,0,1,3,4,2,1,1,1,4,4,4.8
Jayne Appel-Marinelli,appelja01w,2016-06-25,0,28-042,SAS,,ATL,4,1,20,23,1,4,0.25,0,0,0,0,0,0,2,3,5,2,1,0,1,1,2,2.9
Jayne Appel-Marinelli,appelja01w,2016-06-29,0,28-046,SAS,@,WAS,-17,1,15,3,1,6,0.167,0,0,0,1,1,1,0,2,2,1,0,0,1,2,3,-1.3
Jayne Appel-Marinelli,appelja01w,2016-07-01,0,28-048,SAS,@,IND,2,1,28,21,1,2,0.5,0,0,0,3,5,0.6,1,7,8,0,3,2,5,4,5,3.8
Jayne Appel-Marinelli,appelja01w,2016-07-02,0,28-049,SAS,@,MIN,-23,1,15,59,0,1,0,0,0,0,1,2,0.5,0,3,3,1,0,0,1,4,1,-1.1
Jayne Appel-Marinelli,appelja01w,2016-07-06,0,28-053,SAS,,WAS,7,1,28,16,0,1,0,0,0,0,6,6,1,0,12,12,3,2,2,1,4,6,11.8
Jayne Appel-Marinelli,appelja01w,2016-07-08,0,28-055,SAS,,SEA,-10,1,14,31,0,1,0,0,0,0,0,0,0,0,2,2,1,1,1,1,3,0,0.1
Jayne Appel-Marinelli,appelja01w,2016-07-10,0,28-057,SAS,@,NYL,-10,1,23,0,1,3,0.333,0,0,0,0,0,0,1,3,4,2,1,1,1,3,2,2.8
Jayne Appel-Marinelli,appelja01w,2016-07-12,0,28-059,SAS,,MIN,-24,1,13,32,0,4,0,0,0,0,0,0,0,0,2,2,1,0,0,1,3,0,-3.7
Jayne Appel-Marinelli,appelja01w,2016-07-16,0,28-063,SAS,@,PHO,-19,1,18,29,2,3,0.667,0,0,0,0,0,0,0,4,4,1,1,0,2,3,4,2.4
Jayne Appel-Marinelli,appelja01w,2016-07-20,0,28-067,SAS,@,SEA,-14,1,21,33,1,4,0.25,0,0,0,1,2,0.5,0,5,5,1,0,0,3,3,3,-1.8
Jayne Appel-Marinelli,appelja01w,2016-08-26,0,28-104,SAS,,NYL,-7,1,26,52,6,10,0.6,0,0,0,5,6,0.833,2,6,8,1,0,0,1,4,17,13.3
Jayne Appel-Marinelli,appelja01w,2016-08-28,0,28-106,SAS,@,WAS,11,1,17,55,0,1,0,0,0,0,2,2,1,0,4,4,1,0,0,2,6,2,-1.2
Jayne Appel-Marinelli,appelja01w,2016-08-30,0,28-108,SAS,@,CON,-27,1,23,14,2,9,0.222,0,0,0,1,1,1,2,2,4,1,2,0,3,4,5,-0.4
Jayne Appel-Marinelli,appelja01w,2016-09-01,0,28-110,SAS,,LAS,-9,1,30,1,6,12,0.5,0,1,0,0,0,0,5,4,9,3,1,3,3,5,12,10.9
Jayne Appel-Marinelli,appelja01w,2016-09-04,0,28-113,SAS,@,CHI,-24,1,27,13,2,5,0.4,0,0,0,3,4,0.75,2,4,6,4,1,1,1,3,7,8.8
Jayne Appel-Marinelli,appelja01w,2016-09-06,0,28-115,SAS,,IND,-2,1,27,41,1,4,0.25,0,0,0,1,1,1,0,3,3,2,0,1,2,3,3,0.4
Jayne Appel-Marinelli,appelja01w,2016-09-09,0,28-118,SAS,,DAL,-8,1,25,19,5,5,1,0,0,0,3,3,1,1,6,7,3,1,0,1,5,13,14.1
Jayne Appel-Marinelli,appelja01w,2016-09-11,0,28-120,SAS,,MIN,-5,1,29,11,0,1,0,0,0,0,0,2,0,0,5,5,7,0,3,3,2,0,3.2
Jayne Appel-Marinelli,appelja01w,2016-09-13,0,28-122,SAS,@,ATL,4,1,29,11,1,3,0.333,0,1,0,0,0,0,1,13,14,3,1,1,4,5,2,2.7
Jayne Appel-Marinelli,appelja01w,2016-09-16,0,28-125,SAS,@,LAS,-6,1,28,32,1,2,0.5,0,0,0,1,2,0.5,0,2,2,3,2,0,2,5,3,2.3
Jayne Appel-Marinelli,appelja01w,2016-09-18,0,28-127,SAS,,PHO,-16,1,28,28,2,4,0.5,0,1,0,1,2,0.5,3,6,9,4,1,0,2,3,5,7.1
Seimone Augustus,augusse01w,2016-05-14,0,32-014,MIN,,PHO,19,1,30,15,10,15,0.667,1,1,1,0,0,0,1,2,3,3,1,1,1,1,21,18.2
Seimone Augustus,augusse01w,2016-05-18,0,32-018,MIN,@,CHI,17,1,26,18,3,9,0.333,0,3,0,4,4,1,0,3,3,6,0,0,2,0,10,8
Seimone Augustus,augusse01w,2016-05-22,0,32-022,MIN,@,SEA,7,1,33,42,4,18,0.222,0,1,0,3,3,1,2,1,3,3,2,0,2,1,11,3.4
Seimone Augustus,augusse01w,2016-05-25,0,32-025,MIN,@,PHO,7,1,28,44,3,8,0.375,0,0,0,0,0,0,1,1,2,2,1,0,5,4,6,-1.6
Seimone Augustus,augusse01w,2016-05-27,0,32-027,MIN,,IND,3,1,24,21,5,10,0.5,0,2,0,2,4,0.5,0,1,1,3,1,0,3,5,12,4.6
Seimone Augustus,augusse01w,2016-05-31,0,32-031,MIN,@,NYL,10,1,29,33,5,8,0.625,0,1,0,3,5,0.6,1,4,5,3,0,0,1,3,13,10.4
Seimone Augustus,augusse01w,2016-06-04,0,32-035,MIN,,DAL,17,1,30,8,7,14,0.5,0,1,0,0,1,0,0,3,3,2,1,2,3,1,14,7.9
Seimone Augustus,augusse01w,2016-06-07,0,32-038,MIN,,PHO,8,1,14,8,1,5,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,-3.1
Seimone Augustus,augusse01w,2016-06-11,0,32-042,MIN,@,WAS,7,1,32,47,10,18,0.556,1,3,0.333,0,0,0,1,3,4,1,1,0,3,1,21,12.3
Seimone Augustus,augusse01w,2016-06-14,0,32-045,MIN,,IND,24,1,23,10,3,10,0.3,1,2,0.5,5,6,0.833,2,3,5,5,1,0,0,0,12,12.6
Seimone Augustus,augusse01w,2016-06-19,0,32-050,MIN,@,SEA,12,1,22,23,3,6,0.5,0,0,0,0,0,0,0,1,1,2,0,1,3,1,6,2
Seimone Augustus,augusse01w,2016-06-21,0,32-052,MIN,@,LAS,3,1,29,25,6,16,0.375,1,1,1,0,0,0,2,1,3,0,0,0,3,4,13,1.3
Seimone Augustus,augusse01w,2016-06-24,0,32-055,MIN,,LAS,-18,1,23,18,1,6,0.167,0,2,0,2,3,0.667,0,1,1,2,0,0,1,0,4,0.5
Seimone Augustus,augusse01w,2016-06-26,0,32-057,MIN,@,WAS,-24,1,21,8,0,4,0,0,0,0,0,0,0,0,2,2,5,0,0,0,1,0,0.9
Seimone Augustus,augusse01w,2016-06-29,0,32-060,MIN,,NYL,-3,1,26,49,3,9,0.333,0,1,0,2,2,1,0,4,4,3,0,0,4,1,8,1.8
Seimone Augustus,augusse01w,2016-07-02,0,32-063,MIN,,SAS,23,1,20,34,2,5,0.4,0,0,0,0,0,0,0,5,5,3,0,0,1,0,4,3.9
