name,id,date,playoffs,age,tm,venue,opp,plus_minus,gs,minutes,seconds,fg,fga,fg_percent,x3p,x3pa,x3p_percent,ft,fta,ft_percent,orb,drb,trb,ast,stl,blk,tov,pf,pts,gm_sc
Markita Aldridge,aldrima01w,1999-08-07,0,25-326,WAS,@,CLE,1,0,13,32,0,2,0,0,0,0,3,4,0.75,1,1,2,2,1,0,1,0,3,3.6
Markita Aldridge,aldrima01w,1999-08-08,0,25-327,WAS,,CLE,35,0,10,16,1,3,0.333,0,0,0,0,0,0,0,1,1,2,1,0,1,2,2,1.2
Markita Aldridge,aldrima01w,1999-08-11,0,25-330,WAS,,NYL,3,0,4,15,0,2,0,0,2,0,0,0,0,1,1,2,0,0,0,1,1,0,-1.8
Markita Aldridge,aldrima01w,1999-08-14,0,25-333,WAS,,LAS,2,0,9,52,2,4,0.5,0,0,0,0,0,0,0,1,1,2,0,0,1,1,4,2.3
Markita Aldridge,aldrima01w,1999-08-15,0,25-334,WAS,@,ORL,-27,0,25,38,3,6,0.5,1,2,0.5,2,4,0.5,0,0,0,4,0,0,2,1,9,5.6
Markita Aldridge,aldrima01w,1999-08-17,0,25-336,WAS,@,NYL,-12,0,2,9,1,2,0.5,0,0,0,2,2,1,0,0,0,0,0,0,0,0,4,3
Markita Aldridge,aldrima01w,1999-08-21,0,25-340,WAS,,MIN,-3,0,17,0,1,4,0.25,0,1,0,0,0,0,1,0,1,0,1,0,1,2,2,-0.5
Mery Andrade,andrame01w,1999-06-10,0,23-161,CLE,@,NYL,-27,0,16,18,1,2,0.5,1,1,1,0,0,0,1,1,2,2,0,0,3,4,3,-0.2
Mery Andrade,andrame01w,1999-06-12,0,23-163,CLE,,LAS,-16,0,9,2,1,3,0.333,0,2,0,0,0,0,0,1,1,1,0,0,2,4,2,-2.3
Mery Andrade,andrame01w,1999-06-14,0,23-165,CLE,,DET,-2,0,6,47,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4
Mery Andrade,andrame01w,1999-06-17,0,23-168,CLE,@,SAC,-20,0,17,31,2,4,0.5,0,1,0,1,3,0.333,2,2,4,1,4,0,7,4,5,0.3
Mery Andrade,andrame01w,1999-06-19,0,23-170,CLE,@,PHO,-9,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-0.8
Mery Andrade,andrame01w,1999-06-22,0,23-173,CLE,,ORL,-9,0,3,22,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,2.7
Mery Andrade,andrame01w,1999-06-25,0,23-176,CLE,,CHA,-2,0,14,52,0,3,0,0,3,0,0,0,0,0,1,1,2,1,0,2,2,0,-2.2
Mery Andrade,andrame01w,1999-06-26,0,23-177,CLE,,WAS,11,0,16,38,3,4,0.75,2,2,1,0,0,0,2,1,3,1,0,1,0,1,8,9.1
Mery Andrade,andrame01w,1999-06-28,0,23-179,CLE,,PHO,19,0,20,2,1,4,0.25,0,2,0,2,2,1,2,6,8,3,1,1,2,3,4,5.4
Mery Andrade,andrame01w,1999-07-01,0,23-182,CLE,@,HOU,-12,0,12,34,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,2,0,-1.1
Mery Andrade,andrame01w,1999-07-02,0,23-183,CLE,@,UTA,-15,0,13,55,1,2,0.5,0,1,0,4,4,1,0,2,2,2,0,0,3,2,6,3.2
Mery Andrade,andrame01w,1999-07-05,0,23-186,CLE,@,LAS,-2,0,3,45,0,0,0,0,0,0,1,2,0.5,0,0,0,1,0,0,1,2,1,-0.5
Mery Andrade,andrame01w,1999-07-07,0,23-188,CLE,@,CHA,-13,0,4,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-0.8
Mery Andrade,andrame01w,1999-07-08,0,23-189,CLE,,NYL,-35,0,9,45,1,1,1,0,0,0,0,0,0,2,1,3,0,1,0,1,2,2,2.6
Mery Andrade,andrame01w,1999-07-10,0,23-191,CLE,,CHA,26,0,16,47,1,3,0.333,0,0,0,2,2,1,0,3,3,4,1,0,2,0,4,5
Mery Andrade,andrame01w,1999-07-12,0,23-193,CLE,,MIN,12,0,12,59,1,2,0.5,1,1,1,2,4,0.5,1,1,2,1,1,0,1,2,5,4.1
Mery Andrade,andrame01w,1999-07-16,0,23-197,CLE,,SAC,-14,0,10,38,0,1,0,0,1,0,1,2,0.5,0,3,3,1,1,0,0,0,1,2.5
Mery Andrade,andrame01w,1999-07-17,0,23-198,CLE,@,DET,-16,0,9,9,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2,0,-1.9
Mery Andrade,andrame01w,1999-07-21,0,23-202,CLE,@,WAS,17,0,13,10,2,2,1,1,1,1,0,0,0,1,2,3,5,0,1,0,5,5,7.9
Mery Andrade,andrame01w,1999-07-23,0,23-204,CLE,,DET,-9,0,7,56,1,1,1,0,0,0,0,0,0,0,2,2,0,0,0,2,2,2,-0.5
Mery Andrade,andrame01w,1999-07-24,0,23-205,CLE,,UTA,-6,0,8,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,-0.7
Mery Andrade,andrame01w,1999-07-29,0,23-210,CLE,,HOU,-6,0,11,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,-0.5
Mery Andrade,andrame01w,1999-07-31,0,23-212,CLE,@,DET,2,0,8,24,0,2,0,0,1,0,1,2,0.5,1,0,1,1,1,0,0,2,1,0.8
Mery Andrade,andrame01w,1999-08-02,0,23-214,CLE,@,CHA,-6,0,16,59,3,5,0.6,1,1,1,0,0,0,1,0,1,2,1,0,1,4,7,5.2
Mery Andrade,andrame01w,1999-08-04,0,23-216,CLE,@,ORL,-8,0,10,21,0,1,0,0,1,0,1,2,0.5,0,0,0,1,0,0,0,4,1,-1
Mery Andrade,andrame01w,1999-08-07,0,23-219,CLE,,WAS,-1,0,20,10,5,6,0.833,1,1,1,0,0,0,1,2,3,3,1,0,2,4,11,9.6
Mery Andrade,andrame01w,1999-08-08,0,23-220,CLE,@,WAS,-35,0,9,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,-1.5
Mery Andrade,andrame01w,1999-08-12,0,23-224,CLE,@,ORL,-1,0,4,41,0,1,0,0,1,0,2,2,1,0,1,1,1,0,0,0,0,2,2.3
Mery Andrade,andrame01w,1999-08-14,0,23-226,CLE,,ORL,-12,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,-1.1
Mery Andrade,andrame01w,1999-08-16,0,23-228,CLE,@,MIN,-7,1,32,31,0,4,0,0,2,0,0,0,0,1,1,2,5,2,1,6,4,0,-3.2
Mery Andrade,andrame01w,1999-08-19,0,23-231,CLE,@,NYL,-17,0,10,46,0,1,0,0,0,0,0,0,0,0,2,2,3,0,0,0,3,0,0.8
Mery Andrade,andrame01w,1999-08-21,0,23-233,CLE,,NYL,10,0,6,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,3,0,0.1
Janeth Arcain,arcaija01w,1999-06-10,0,30-060,HOU,@,ORL,14,0,23,51,0,1,0,0,0,0,0,0,0,3,1,4,0,2,0,3,2,0,-0.1
Janeth Arcain,arcaija01w,1999-06-12,0,30-062,HOU,,WAS,25,0,22,10,2,7,0.286,0,0,0,1,1,1,2,1,3,0,0,0,1,2,5,0.8
Janeth Arcain,arcaija01w,1999-06-17,0,30-067,HOU,,UTA,20,0,15,43,2,3,0.667,1,2,0.5,0,0,0,0,3,3,1,1,0,3,0,5,3.3
Janeth Arcain,arcaija01w,1999-06-19,0,30-069,HOU,@,MIN,14,0,28,9,2,3,0.667,1,1,1,3,4,0.75,2,2,4,0,1,0,2,3,8,6.1
Janeth Arcain,arcaija01w,1999-06-22,0,30-072,HOU,,LAS,8,0,18,18,2,3,0.667,1,1,1,0,0,0,0,0,0,1,2,0,0,2,5,5.6
Janeth Arcain,arcaija01w,1999-06-24,0,30-074,HOU,@,DET,12,0,22,6,5,6,0.833,1,1,1,0,0,0,1,2,3,1,2,0,1,5,11,9.8
Janeth Arcain,arcaija01w,1999-06-25,0,30-075,HOU,@,WAS,3,0,23,46,1,4,0.25,1,4,0.25,2,2,1,0,2,2,1,0,0,0,2,5,3.1
Janeth Arcain,arcaija01w,1999-06-28,0,30-078,HOU,,ORL,-2,0,21,36,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,-0.9
Janeth Arcain,arcaija01w,1999-06-30,0,30-080,HOU,@,UTA,10,0,12,26,1,4,0.25,0,0,0,0,0,0,0,3,3,1,0,0,0,1,2,0.8
Janeth Arcain,arcaija01w,1999-07-01,0,30-081,HOU,,CLE,12,0,27,45,3,7,0.429,0,3,0,2,2,1,2,3,5,1,1,0,0,1,8,7.9
Janeth Arcain,arcaija01w,1999-07-03,0,30-083,HOU,,NYL,15,0,24,5,5,7,0.714,0,1,0,1,4,0.25,1,4,5,1,0,0,0,1,11,9.1
Janeth Arcain,arcaija01w,1999-07-06,0,30-086,HOU,,MIN,26,0,25,59,3,7,0.429,0,1,0,1,2,0.5,0,1,1,1,1,1,2,4,7,2
Janeth Arcain,arcaija01w,1999-07-08,0,30-088,HOU,@,SAC,-11,0,16,46,0,5,0,0,3,0,0,0,0,2,3,5,0,0,0,3,2,0,-5
Janeth Arcain,arcaija01w,1999-07-09,0,30-089,HOU,@,PHO,1,0,4,7,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,2,2
Janeth Arcain,arcaija01w,1999-07-11,0,30-091,HOU,,SAC,5,0,16,34,1,2,0.5,0,0,0,0,0,0,1,0,1,1,0,0,0,1,2,2
Janeth Arcain,arcaija01w,1999-07-16,0,30-096,HOU,@,UTA,4,0,24,3,2,3,0.667,1,1,1,0,0,0,0,1,1,2,1,0,2,5,5,2.4
Janeth Arcain,arcaija01w,1999-07-18,0,30-098,HOU,@,LAS,-13,0,28,8,3,4,0.75,0,1,0,2,2,1,1,3,4,1,1,0,2,2,8,6.9
Janeth Arcain,arcaija01w,1999-07-19,0,30-099,HOU,@,PHO,-12,0,28,16,2,6,0.333,1,4,0.25,2,2,1,2,1,3,3,3,0,1,0,7,9.4
Janeth Arcain,arcaija01w,1999-07-23,0,30-103,HOU,@,CHA,13,0,17,3,1,5,0.2,0,1,0,0,0,0,1,1,2,0,0,0,0,1,2,-0.5
Janeth Arcain,arcaija01w,1999-07-25,0,30-105,HOU,@,MIN,5,0,22,59,3,3,1,0,0,0,2,2,1,0,1,1,0,0,0,4,3,8,2.2
Janeth Arcain,arcaija01w,1999-07-27,0,30-107,HOU,,DET,39,0,25,39,3,6,0.5,0,1,0,0,0,0,1,0,1,0,1,0,1,0,6,3.7
Janeth Arcain,arcaija01w,1999-07-29,0,30-109,HOU,@,CLE,6,0,27,19,3,6,0.5,1,2,0.5,2,2,1,2,1,3,2,0,0,1,3,9,6.9
Janeth Arcain,arcaija01w,1999-07-31,0,30-111,HOU,,PHO,7,0,29,59,4,6,0.667,2,3,0.667,3,3,1,0,1,1,3,3,0,2,3,13,12.6
Janeth Arcain,arcaija01w,1999-08-02,0,30-113,HOU,,SAC,5,0,23,47,2,8,0.25,0,3,0,0,0,0,1,0,1,3,1,0,3,1,4,-0.4
Janeth Arcain,arcaija01w,1999-08-06,0,30-117,HOU,,CHA,30,0,21,27,4,9,0.444,1,3,0.333,0,0,0,1,3,4,3,2,0,5,1,9,4.6
Janeth Arcain,arcaija01w,1999-08-08,0,30-119,HOU,@,NYL,-3,0,28,31,3,3,1,0,0,0,0,0,0,0,3,3,0,0,0,1,3,6,3.8
Janeth Arcain,arcaija01w,1999-08-12,0,30-123,HOU,,LAS,22,0,21,45,3,11,0.273,0,1,0,1,1,1,3,3,6,1,1,0,1,0,7,4.2
Janeth Arcain,arcaija01w,1999-08-14,0,30-125,HOU,,MIN,18,0,19,12,3,5,0.6,0,1,0,1,2,0.5,1,2,3,1,2,0,0,2,7,7.5
Janeth Arcain,arcaija01w,1999-08-16,0,30-127,HOU,,UTA,9,0,22,34,3,5,0.6,0,1,0,2,2,1,0,2,2,2,1,1,0,5,8,7.4
Janeth Arcain,arcaija01w,1999-08-18,0,30-129,HOU,,PHO,10,0,26,19,2,8,0.25,0,1,0,2,2,1,1,5,6,1,3,0,0,0,6,7.1
Janeth Arcain,arcaija01w,1999-08-20,0,30-131,HOU,@,LAS,-4,1,31,49,1,7,0.143,0,2,0,2,2,1,1,1,2,2,0,0,0,4,4,0.3
Janeth Arcain,arcaija01w,1999-08-21,0,30-132,HOU,@,SAC,9,0,32,25,2,9,0.222,0,2,0,3,4,0.75,3,5,8,4,1,0,1,1,7,7.1
Marlies Askamp,askamma01w,1999-06-12,0,28-339,PHO,@,SAC,-11,1,21,14,2,4,0.5,0,0,0,3,4,0.75,3,4,7,1,1,1,1,6,7,6.9
Marlies Askamp,askamma01w,1999-06-14,0,28-341,PHO,,SAC,-10,1,24,10,2,6,0.333,0,0,0,0,0,0,2,2,4,1,0,0,0,4,4,1.7
Marlies Askamp,askamma01w,1999-06-19,0,28-346,PHO,,CLE,9,1,34,15,5,11,0.455,0,1,0,7,9,0.778,6,9,15,1,5,1,3,3,17,19.6
Marlies Askamp,askamma01w,1999-06-21,0,28-348,PHO,@,ORL,-4,1,30,47,4,8,0.5,0,0,0,1,2,0.5,4,8,12,1,0,4,0,3,9,12.1
Marlies Askamp,askamma01w,1999-06-22,0,28-349,PHO,@,WAS,3,1,15,32,0,1,0,0,0,0,2,2,1,1,1,2,0,0,0,1,3,2,0.1
Marlies Askamp,askamma01w,1999-06-24,0,28-351,PHO,@,CHA,-16,1,29,36,2,8,0.25,0,0,0,4,4,1,6,4,10,1,0,1,1,5,8,7
Marlies Askamp,askamma01w,1999-06-26,0,28-353,PHO,@,DET,6,1,18,50,4,7,0.571,0,0,0,3,3,1,2,3,5,0,0,1,1,5,11,7.7
Marlies Askamp,askamma01w,1999-06-28,0,28-355,PHO,@,CLE,-19,1,27,9,3,8,0.375,0,0,0,1,1,1,3,3,6,2,0,0,1,5,7,4
Marlies Askamp,askamma01w,1999-07-01,0,28-358,PHO,@,NYL,-16,1,34,4,6,8,0.75,0,0,0,5,5,1,4,6,10,2,0,0,2,4,17,16.2
Marlies Askamp,askamma01w,1999-07-03,0,28-360,PHO,@,MIN,-9,1,21,46,2,3,0.667,0,0,0,3,4,0.75,7,5,12,0,0,0,1,0,7,10.7
Marlies Askamp,askamma01w,1999-07-07,0,28-364,PHO,,LAS,-6,1,29,23,6,10,0.6,0,0,0,1,2,0.5,3,4,7,0,1,0,0,5,13,10.3
Marlies Askamp,askamma01w,1999-07-09,0,29-001,PHO,,HOU,-1,1,29,53,3,4,0.75,0,0,0,4,6,0.667,2,4,6,1,0,1,0,3,10,10.4
Marlies Askamp,askamma01w,1999-07-11,0,29-003,PHO,@,LAS,-9,1,30,40,1,6,0.167,0,0,0,5,7,0.714,4,0,4,1,1,0,0,5,7,4.9
Marlies Askamp,askamma01w,1999-07-12,0,29-004,PHO,@,UTA,14,1,26,52,6,8,0.75,0,0,0,11,14,0.786,2,4,6,1,1,2,1,5,23,21.3
Marlies Askamp,askamma01w,1999-07-17,0,29-009,PHO,,LAS,8,1,34,58,2,4,0.5,0,0,0,5,6,0.833,7,4,11,1,0,0,1,4,9,10.8
Marlies Askamp,askamma01w,1999-07-19,0,29-011,PHO,,HOU,12,1,28,58,1,4,0.25,0,0,0,5,6,0.833,3,9,12,1,1,1,3,5,7,6.4
Marlies Askamp,askamma01w,1999-07-21,0,29-013,PHO,@,LAS,-21,1,23,13,3,6,0.5,0,0,0,2,2,1,2,2,4,1,0,0,0,4,8,6.1
Marlies Askamp,askamma01w,1999-07-23,0,29-015,PHO,,ORL,6,1,26,57,1,3,0.333,0,0,0,7,7,1,2,6,8,0,0,0,2,2,9,7.7
Marlies Askamp,askamma01w,1999-07-25,0,29-017,PHO,,WAS,13,1,26,46,5,9,0.556,0,0,0,1,2,0.5,4,6,10,2,0,1,1,5,11,10
Marlies Askamp,askamma01w,1999-07-27,0,29-019,PHO,,UTA,13,1,29,3,6,10,0.6,0,0,0,3,5,0.6,3,6,9,1,0,1,1,1,15,13.5
Marlies Askamp,askamma01w,1999-07-29,0,29-021,PHO,,MIN,33,1,19,16,1,3,0.333,0,0,0,0,0,0,2,2,4,2,0,0,1,2,2,1.9
Marlies Askamp,askamma01w,1999-07-31,0,29-023,PHO,@,HOU,-7,1,30,14,7,10,0.7,0,0,0,0,0,0,4,7,11,1,0,1,2,4,14,12.5
Marlies Askamp,askamma01w,1999-08-02,0,29-025,PHO,@,MIN,-17,1,26,21,4,7,0.571,0,0,0,4,4,1,0,4,4,1,0,0,2,1,12,8.2
Marlies Askamp,askamma01w,1999-08-06,0,29-029,PHO,,NYL,13,1,20,16,1,6,0.167,0,0,0,2,2,1,1,5,6,0,2,1,2,1,4,2.7
Marlies Askamp,askamma01w,1999-08-07,0,29-030,PHO,@,SAC,-11,1,30,58,6,12,0.5,0,0,0,2,3,0.667,1,2,3,1,2,1,1,3,14,10.1
Marlies Askamp,askamma01w,1999-08-09,0,29-032,PHO,,MIN,9,1,22,2,2,6,0.333,0,0,0,4,4,1,2,1,3,0,0,1,3,3,8,2.8
Marlies Askamp,askamma01w,1999-08-11,0,29-034,PHO,,DET,11,1,18,43,3,5,0.6,0,0,0,0,0,0,1,1,2,1,1,0,1,2,6,4.6
Marlies Askamp,askamma01w,1999-08-13,0,29-036,PHO,@,UTA,-3,1,23,30,4,12,0.333,0,0,0,4,6,0.667,5,3,8,0,2,0,2,3,12,7.6
Marlies Askamp,askamma01w,1999-08-15,0,29-038,PHO,,CHA,11,1,23,31,0,5,0,0,1,0,2,2,1,4,4,8,1,1,0,0,1,2,3.8
Marlies Askamp,askamma01w,1999-08-17,0,29-040,PHO,,SAC,12,1,21,19,3,3,1,0,0,0,2,2,1,2,4,6,0,4,0,3,1,8,10.3
Angela Aycock,aycocan01w,1999-07-19,0,26-141,PHO,,HOU,12,0,3,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.3
Angela Aycock,aycocan01w,1999-07-21,0,26-143,PHO,@,LAS,-21,0,7,0,0,3,0,0,3,0,0,0,0,0,1,1,0,1,0,2,2,0,-3.6
Angela Aycock,aycocan01w,1999-07-23,0,26-145,PHO,,ORL,6,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4
Angela Aycock,aycocan01w,1999-07-27,0,26-149,PHO,,UTA,13,0,1,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.3
Angela Aycock,aycocan01w,1999-07-29,0,26-151,PHO,,MIN,33,0,2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angela Aycock,aycocan01w,1999-07-31,0,26-153,PHO,@,HOU,-7,0,9,39,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,-1
Angela Aycock,aycocan01w,1999-08-02,0,26-155,PHO,@,MIN,-17,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1
Angela Aycock,aycocan01w,1999-08-15,0,26-168,PHO,,CHA,11,0,1,48,0,0,0,0,0,0,4,4,1,0,0,0,0,0,0,1,0,4,3
Jennifer Azzi,azzije01w,1999-06-12,0,30-285,DET,@,MIN,-17,0,24,0,5,5,1,2,2,1,2,4,0.5,0,0,0,3,1,0,1,4,14,12.2
Jennifer Azzi,azzije01w,1999-06-14,0,30-287,DET,@,CLE,2,0,17,54,0,0,0,0,0,0,2,4,0.5,0,1,1,3,0,0,1,5,2,0.6
Jennifer Azzi,azzije01w,1999-06-17,0,30-290,DET,,ORL,5,0,18,5,2,2,1,0,0,0,7,8,0.875,0,1,1,5,0,0,2,5,11,9.8
Jennifer Azzi,azzije01w,1999-06-18,0,30-291,DET,@,WAS,7,0,29,40,5,8,0.625,0,1,0,8,9,0.889,0,2,2,2,2,0,1,4,18,15.4
Jennifer Azzi,azzije01w,1999-06-20,0,30-293,DET,@,NYL,-7,0,26,25,1,1,1,0,0,0,5,6,0.833,0,1,1,6,2,1,2,3,7,10.3
Jennifer Azzi,azzije01w,1999-06-22,0,30-295,DET,,CHA,6,0,34,24,5,8,0.625,3,3,1,5,6,0.833,0,1,1,3,1,0,3,3,18,13.2
Jennifer Azzi,azzije01w,1999-07-02,0,30-305,DET,,LAS,-10,0,16,41,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,3,4,0,-5.7
Jennifer Azzi,azzije01w,1999-07-04,0,30-307,DET,,SAC,-14,0,22,51,0,2,0,0,0,0,0,0,0,1,1,2,3,2,0,1,2,0,1.9
Jennifer Azzi,azzije01w,1999-07-06,0,30-309,DET,@,UTA,-10,0,21,59,1,3,0.333,0,1,0,5,6,0.833,1,2,3,5,0,0,1,6,7,6.3
Jennifer Azzi,azzije01w,1999-07-10,0,30-313,DET,,WAS,-5,1,28,42,1,5,0.2,0,1,0,2,4,0.5,0,3,3,4,1,0,0,6,4,2.4
Jennifer Azzi,azzije01w,1999-07-12,0,30-315,DET,@,ORL,9,1,33,7,2,7,0.286,1,3,0.333,4,6,0.667,0,5,5,7,1,0,1,3,9,9.3
Jennifer Azzi,azzije01w,1999-07-16,0,30-319,DET,@,WAS,10,1,31,14,6,8,0.75,2,2,1,2,2,1,0,4,4,6,0,0,0,4,16,16.6
Jennifer Azzi,azzije01w,1999-07-17,0,30-320,DET,,CLE,16,1,27,23,5,6,0.833,0,0,0,1,2,0.5,0,2,2,8,0,0,0,2,11,13.8
Jennifer Azzi,azzije01w,1999-07-21,0,30-324,DET,,UTA,9,1,32,27,3,5,0.6,2,4,0.5,4,4,1,0,1,1,6,1,0,1,4,12,12.6
Jennifer Azzi,azzije01w,1999-07-23,0,30-326,DET,@,CLE,9,1,34,45,7,13,0.538,4,7,0.571,2,2,1,0,1,1,8,2,0,2,1,20,19.2
Jennifer Azzi,azzije01w,1999-07-25,0,30-328,DET,,CHA,-12,1,37,26,6,11,0.545,3,4,0.75,1,1,1,0,2,2,3,1,3,2,3,16,13.3
Jennifer Azzi,azzije01w,1999-07-27,0,30-330,DET,@,HOU,-39,1,24,6,3,8,0.375,0,1,0,4,4,1,1,1,2,2,0,0,2,4,10,4.4
Jennifer Azzi,azzije01w,1999-07-31,0,30-334,DET,,CLE,-2,1,31,36,2,7,0.286,0,1,0,2,2,1,0,0,0,2,1,0,4,4,6,-1.3
Jennifer Azzi,azzije01w,1999-08-02,0,30-336,DET,,WAS,-5,1,36,55,7,10,0.7,2,2,1,6,6,1,1,6,7,4,4,0,2,5,22,23.1
Jennifer Azzi,azzije01w,1999-08-04,0,30-338,DET,,MIN,3,1,35,30,5,7,0.714,1,2,0.5,0,0,0,0,1,1,0,0,0,3,2,11,4.6
Jennifer Azzi,azzije01w,1999-08-06,0,30-340,DET,@,SAC,-13,1,28,33,2,5,0.4,0,1,0,0,2,0,0,1,1,3,2,0,1,6,4,1.5
Jennifer Azzi,azzije01w,1999-08-09,0,30-343,DET,@,LAS,25,1,36,33,3,5,0.6,1,1,1,8,8,1,0,5,5,3,1,0,2,4,15,13.7
Jennifer Azzi,azzije01w,1999-08-11,0,30-345,DET,@,PHO,-11,1,35,10,3,9,0.333,2,3,0.667,2,2,1,1,1,2,3,2,0,1,5,10,7
