name,id,date,playoffs,age,tm,venue,opp,plus_minus,gs,minutes,seconds,fg,fga,fg_percent,x3p,x3pa,x3p_percent,ft,fta,ft_percent,orb,drb,trb,ast,stl,blk,tov,pf,pts,gm_sc
Svetlana Abrosimova,abrossv01w,2007-05-19,0,26-314,MIN,@,IND,-19,0,3,27,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,-2
Svetlana Abrosimova,abrossv01w,2007-05-20,0,26-315,MIN,,SAC,-10,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.3
Svetlana Abrosimova,abrossv01w,2007-05-22,0,26-317,MIN,@,DET,-10,0,13,25,1,2,0.5,0,0,0,0,0,0,1,0,1,2,0,0,1,4,2,0.5
Svetlana Abrosimova,abrossv01w,2007-05-25,0,26-320,MIN,,CHI,-5,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1.4
Svetlana Abrosimova,abrossv01w,2007-05-29,0,26-324,MIN,,IND,-14,0,28,32,4,7,0.571,2,2,1,0,0,0,3,3,6,0,1,0,0,2,10,9.9
Svetlana Abrosimova,abrossv01w,2007-06-01,0,26-327,MIN,,NYL,-10,1,15,8,0,4,0,0,1,0,0,0,0,2,3,5,2,0,0,2,2,0,-1.9
Svetlana Abrosimova,abrossv01w,2007-06-03,0,26-329,MIN,@,CHI,-6,1,9,41,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,-0.5
Svetlana Abrosimova,abrossv01w,2007-06-05,0,26-331,MIN,@,PHO,5,1,34,12,4,11,0.364,2,4,0.5,0,0,0,4,3,7,3,2,0,5,1,10,6.3
Svetlana Abrosimova,abrossv01w,2007-06-08,0,26-334,MIN,@,LAS,-3,1,30,39,3,8,0.375,0,1,0,2,2,1,5,1,6,6,2,0,1,3,8,11.4
Svetlana Abrosimova,abrossv01w,2007-06-09,0,26-335,MIN,@,SEA,-14,1,17,2,6,8,0.75,1,1,1,2,2,1,2,1,3,2,2,0,3,1,15,13.5
Svetlana Abrosimova,abrossv01w,2007-06-13,0,26-339,MIN,,CON,4,1,36,15,1,6,0.167,0,2,0,2,2,1,0,6,6,6,4,0,3,4,4,5.6
Svetlana Abrosimova,abrossv01w,2007-06-16,0,26-342,MIN,,LAS,25,1,28,31,5,9,0.556,2,3,0.667,2,2,1,3,2,5,6,4,0,2,1,14,18.2
Svetlana Abrosimova,abrossv01w,2007-06-20,0,26-346,MIN,@,SAS,-7,1,22,47,3,9,0.333,2,4,0.5,0,0,0,1,2,3,0,2,1,2,2,8,4.1
