name,id,date,playoffs,age,tm,venue,opp,plus_minus,gs,minutes,seconds,fg,fga,fg_percent,x3p,x3pa,x3p_percent,ft,fta,ft_percent,orb,drb,trb,ast,stl,blk,tov,pf,pts,gm_sc
Farhiya Abdi,abdifa01w,2014-05-16,0,21-350,LAS,@,SEA,11,0,5,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2
Farhiya Abdi,abdifa01w,2014-05-18,0,21-352,LAS,,PHO,-5,0,4,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,-1.1
Farhiya Abdi,abdifa01w,2014-05-25,0,21-359,LAS,,SAS,21,0,14,0,2,5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.5
Farhiya Abdi,abdifa01w,2014-06-01,0,22-001,LAS,@,WAS,-8,0,7,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.4
Farhiya Abdi,abdifa01w,2014-06-06,0,22-006,LAS,@,CHI,14,0,7,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0.7
Farhiya Abdi,abdifa01w,2014-06-13,0,22-013,LAS,@,TUL,-2,0,18,0,2,3,0.667,0,0,0,0,0,0,1,0,1,0,0,0,2,1,4,1
Farhiya Abdi,abdifa01w,2014-06-14,0,22-014,LAS,@,SAS,-27,0,25,0,2,3,0.667,0,1,0,0,0,0,2,0,2,0,0,0,2,3,4,0.9
Farhiya Abdi,abdifa01w,2014-06-17,0,22-017,LAS,,MIN,-17,0,10,0,2,4,0.5,1,1,1,0,0,0,0,1,1,0,0,0,0,3,5,2.1
Farhiya Abdi,abdifa01w,2014-06-19,0,22-019,LAS,,TUL,10,0,3,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2
Farhiya Abdi,abdifa01w,2014-06-22,0,22-022,LAS,,SAS,-3,0,8,0,0,4,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,-1.8
Farhiya Abdi,abdifa01w,2014-06-24,0,22-024,LAS,,SEA,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4
Farhiya Abdi,abdifa01w,2014-07-03,0,22-033,LAS,@,SEA,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7
Farhiya Abdi,abdifa01w,2014-07-11,0,22-041,LAS,@,NYL,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Farhiya Abdi,abdifa01w,2014-07-13,0,22-043,LAS,@,CON,26,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1
Farhiya Abdi,abdifa01w,2014-07-29,0,22-059,LAS,@,PHO,-21,0,3,0,2,3,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.7
Farhiya Abdi,abdifa01w,2014-08-15,0,22-076,LAS,,SEA,12,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Farhiya Abdi,abdifa01w,2014-08-16,0,22-077,LAS,@,PHO,-7,0,25,0,6,11,0.545,0,1,0,3,3,1,0,2,2,1,1,0,1,4,15,9.4
Danielle Adams,adamsda01w,2014-05-16,0,25-086,SAS,@,ATL,-4,0,24,0,7,14,0.5,2,5,0.4,2,3,0.667,0,3,3,4,1,0,0,4,18,13.7
Danielle Adams,adamsda01w,2014-05-17,0,25-087,SAS,,TUL,4,0,18,0,1,8,0.125,1,5,0.2,1,2,0.5,0,1,1,2,0,1,0,5,4,-1.2
Danielle Adams,adamsda01w,2014-05-23,0,25-093,SAS,@,PHO,4,0,19,0,3,6,0.5,0,2,0,1,1,1,0,4,4,0,1,0,1,4,7,3.6
Danielle Adams,adamsda01w,2014-05-25,0,25-095,SAS,@,LAS,-21,0,18,0,2,6,0.333,0,1,0,0,0,0,1,4,5,1,0,0,3,2,4,-0.6
Danielle Adams,adamsda01w,2014-05-28,0,25-098,SAS,,TUL,3,0,19,0,3,6,0.5,2,4,0.5,2,2,1,1,0,1,0,0,0,3,4,10,3.1
Danielle Adams,adamsda01w,2014-05-30,0,25-100,SAS,@,MIN,-16,0,20,0,4,10,0.4,2,5,0.4,1,2,0.5,1,3,4,0,0,0,1,5,11,3.8
Danielle Adams,adamsda01w,2014-06-01,0,25-102,SAS,,MIN,-8,0,15,0,2,5,0.4,0,1,0,5,6,0.833,1,2,3,1,0,0,2,3,9,4.7
Danielle Adams,adamsda01w,2014-06-05,0,25-106,SAS,@,NYL,12,0,22,0,6,13,0.462,1,3,0.333,1,1,1,2,2,4,1,2,0,0,4,14,10.4
Danielle Adams,adamsda01w,2014-06-07,0,25-108,SAS,,PHO,-12,0,18,0,3,7,0.429,2,3,0.667,0,0,0,0,2,2,0,0,0,1,3,8,2.7
Danielle Adams,adamsda01w,2014-06-13,0,25-114,SAS,,SEA,-7,0,25,0,7,13,0.538,1,5,0.2,3,3,1,1,2,3,2,0,2,1,2,18,14
Danielle Adams,adamsda01w,2014-06-14,0,25-115,SAS,,LAS,27,0,14,0,3,10,0.3,0,1,0,3,3,1,2,1,3,2,1,0,3,4,9,2.7
Danielle Adams,adamsda01w,2014-06-19,0,25-120,SAS,@,SEA,5,0,24,0,3,7,0.429,2,3,0.667,2,2,1,1,1,2,4,0,0,0,5,10,8.1
Danielle Adams,adamsda01w,2014-06-22,0,25-123,SAS,@,LAS,3,0,21,0,6,15,0.4,0,2,0,1,1,1,2,4,6,0,3,2,2,1,13,9.5
Danielle Adams,adamsda01w,2014-06-24,0,25-125,SAS,,WAS,-11,0,20,0,3,12,0.25,1,6,0.167,5,6,0.833,2,1,3,1,0,0,0,0,12,6.8
Danielle Adams,adamsda01w,2014-06-26,0,25-127,SAS,,ATL,-2,0,23,0,3,12,0.25,1,3,0.333,2,3,0.667,3,4,7,1,0,0,0,1,9,5
Danielle Adams,adamsda01w,2014-06-29,0,25-130,SAS,@,WAS,8,1,22,0,4,10,0.4,2,4,0.5,0,0,0,1,5,6,0,0,0,2,2,10,4
Danielle Adams,adamsda01w,2014-07-01,0,25-132,SAS,@,CON,3,1,18,0,1,8,0.125,1,3,0.333,0,0,0,0,2,2,0,1,1,4,1,3,-4.3
Danielle Adams,adamsda01w,2014-07-03,0,25-134,SAS,@,MIN,-7,1,20,0,5,9,0.556,1,4,0.25,0,0,0,3,3,6,0,0,1,2,5,11,6.4
Danielle Adams,adamsda01w,2014-07-05,0,25-136,SAS,@,IND,1,1,24,0,3,5,0.6,0,1,0,7,9,0.778,0,3,3,0,3,4,2,2,13,13.8
Danielle Adams,adamsda01w,2014-07-09,0,25-140,SAS,,NYL,14,1,22,0,5,12,0.417,4,9,0.444,2,2,1,0,4,4,1,3,2,1,2,16,14.1
Danielle Adams,adamsda01w,2014-07-11,0,25-142,SAS,,SEA,-21,1,22,0,3,9,0.333,0,2,0,0,0,0,0,3,3,2,0,0,1,1,6,1.8
Danielle Adams,adamsda01w,2014-07-13,0,25-144,SAS,@,PHO,-29,1,22,0,3,5,0.6,0,1,0,0,2,0,1,6,7,1,0,0,0,2,6,5.3
Danielle Adams,adamsda01w,2014-07-17,0,25-148,SAS,@,TUL,-5,1,28,0,6,11,0.545,4,6,0.667,1,2,0.5,2,3,5,0,0,2,5,5,17,8
Danielle Adams,adamsda01w,2014-07-22,0,25-153,SAS,,TUL,2,1,25,0,5,11,0.455,1,5,0.2,4,5,0.8,1,3,4,1,0,2,2,3,15,9.4
Danielle Adams,adamsda01w,2014-07-25,0,25-156,SAS,@,MIN,-10,0,17,0,3,6,0.5,1,2,0.5,0,0,0,1,2,3,0,0,0,1,3,7,3.1
Danielle Adams,adamsda01w,2014-07-26,0,25-157,SAS,,IND,-7,0,21,0,2,7,0.286,0,2,0,5,6,0.833,2,2,4,1,0,0,1,3,9,5
Danielle Adams,adamsda01w,2014-07-29,0,25-160,SAS,,CHI,18,0,17,0,5,13,0.385,2,5,0.4,2,2,1,2,3,5,2,1,1,1,3,14,10.1
Danielle Adams,adamsda01w,2014-08-01,0,25-163,SAS,,CON,-10,0,22,0,6,15,0.4,3,9,0.333,0,0,0,2,1,3,0,2,0,0,3,15,9.4
Danielle Adams,adamsda01w,2014-08-03,0,25-165,SAS,@,SEA,-6,0,23,0,5,8,0.625,1,2,0.5,3,3,1,2,3,5,3,0,1,0,4,14,13.9
Danielle Adams,adamsda01w,2014-08-07,0,25-169,SAS,,PHO,-5,1,25,0,4,15,0.267,1,6,0.167,1,2,0.5,2,9,11,0,0,0,2,4,10,1.2
Danielle Adams,adamsda01w,2014-08-08,0,25-170,SAS,@,TUL,-17,1,17,0,3,9,0.333,0,5,0,3,5,0.6,1,3,4,1,1,1,0,5,9,5.1
Danielle Adams,adamsda01w,2014-08-10,0,25-172,SAS,,LAS,6,1,6,0,2,5,0.4,0,3,0,0,0,0,0,0,0,0,0,1,0,1,4,1.6
Danielle Adams,adamsda01w,2014-08-15,0,25-177,SAS,,MIN,16,1,24,0,6,12,0.5,3,5,0.6,4,4,1,1,3,4,0,2,1,2,4,19,13.7
Danielle Adams,adamsda01w,2014-08-17,0,25-179,SAS,@,CHI,12,1,24,0,8,18,0.444,0,4,0,2,2,1,4,7,11,1,1,2,0,2,18,15.8
Matee Ajavon,ajavoma01w,2014-05-16,0,28-009,ATL,,SAS,4,0,12,0,2,3,0.667,0,1,0,0,0,0,1,0,1,1,1,0,1,4,4,2.5
Matee Ajavon,ajavoma01w,2014-05-17,0,28-010,ATL,@,IND,2,1,16,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,0,2,1,0,-1.1
Matee Ajavon,ajavoma01w,2014-05-24,0,28-017,ATL,@,CHI,-14,0,16,0,0,7,0,0,2,0,4,4,1,1,1,2,1,2,0,0,1,4,2.4
Matee Ajavon,ajavoma01w,2014-05-25,0,28-018,ATL,,IND,-5,0,8,0,0,3,0,0,0,0,1,2,0.5,0,0,0,0,2,0,2,2,1,-2.3
Matee Ajavon,ajavoma01w,2014-05-30,0,28-023,ATL,,SEA,11,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,-3.1
Matee Ajavon,ajavoma01w,2014-06-01,0,28-025,ATL,@,CON,-9,0,15,0,1,6,0.167,0,0,0,1,2,0.5,1,2,3,0,2,0,3,1,3,-1.3
Matee Ajavon,ajavoma01w,2014-06-03,0,28-027,ATL,,LAS,8,0,6,0,2,4,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,2.7
