name,id,date,playoffs,age,tm,venue,opp,plus_minus,gs,minutes,seconds,fg,fga,fg_percent,x3p,x3pa,x3p_percent,ft,fta,ft_percent,orb,drb,trb,ast,stl,blk,tov,pf,pts,gm_sc
Tajama Abraham,abrahta01w,1998-06-25,0,22-271,DET,,WAS,8,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tajama Abraham,abrahta01w,1998-06-27,0,22-273,DET,@,CLE,11,0,0,25,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,2,2
Tajama Abraham,abrahta01w,1998-07-09,0,22-285,DET,@,HOU,-30,0,7,34,1,3,0.333,0,0,0,1,2,0.5,0,1,1,0,0,0,1,3,3,-1
Tajama Abraham,abrahta01w,1998-07-11,0,22-287,DET,@,WAS,-25,0,6,47,2,4,0.5,0,0,0,1,3,0.333,0,2,2,0,0,0,0,1,5,2.4
Tajama Abraham,abrahta01w,1998-07-18,0,22-294,DET,,CLE,15,0,1,12,1,2,0.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,1.7
Tajama Abraham,abrahta01w,1998-07-22,0,22-298,DET,,WAS,15,0,3,57,0,1,0,0,0,0,1,2,0.5,1,0,1,0,0,0,1,2,1,-1.2
Tajama Abraham,abrahta01w,1998-07-26,0,22-302,DET,@,NYL,-16,0,7,58,1,3,0.333,0,0,0,2,4,0.5,0,0,0,0,2,1,1,1,4,2.8
Tajama Abraham,abrahta01w,1998-08-10,0,22-317,DET,@,UTA,4,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1
Tajama Abraham,abrahta01w,1998-08-11,0,22-318,DET,@,SAC,9,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tajama Abraham,abrahta01w,1998-08-14,0,22-321,DET,@,PHO,-25,0,6,10,0,1,0,0,0,0,1,2,0.5,0,2,2,0,0,0,0,0,1,0.5
Tajama Abraham,abrahta01w,1998-08-16,0,22-323,DET,@,LAS,1,0,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1.4
Tajama Abraham,abrahta01w,1998-08-19,0,22-326,DET,,NYL,14,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Janeth Arcain,arcaija01w,1998-06-13,0,29-063,HOU,,NYL,11,0,21,54,4,6,0.667,0,0,0,1,2,0.5,1,2,3,2,0,0,1,2,9,6.9
Janeth Arcain,arcaija01w,1998-06-15,0,29-065,HOU,@,CHA,14,0,16,32,2,4,0.5,0,0,0,2,2,1,2,4,6,1,1,0,1,2,6,6.5
Janeth Arcain,arcaija01w,1998-06-18,0,29-068,HOU,,CLE,18,0,22,5,3,8,0.375,0,1,0,1,2,0.5,1,3,4,2,1,0,3,2,7,2.4
Janeth Arcain,arcaija01w,1998-06-20,0,29-070,HOU,@,SAC,11,0,25,21,4,8,0.5,0,1,0,2,3,0.667,1,1,2,1,0,0,1,3,10,5.1
Janeth Arcain,arcaija01w,1998-06-21,0,29-071,HOU,@,LAS,16,0,17,59,0,3,0,0,0,0,2,2,1,0,2,2,3,1,0,0,2,2,2.8
Janeth Arcain,arcaija01w,1998-06-24,0,29-074,HOU,@,PHO,-3,0,6,46,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-3.5
Janeth Arcain,arcaija01w,1998-06-27,0,29-077,HOU,,LAS,11,0,19,52,2,4,0.5,0,0,0,0,0,0,1,0,1,0,0,0,0,3,4,1.5
Janeth Arcain,arcaija01w,1998-06-29,0,29-079,HOU,,WAS,25,0,21,9,1,8,0.125,0,3,0,4,5,0.8,0,4,4,2,1,0,2,0,6,2
Janeth Arcain,arcaija01w,1998-06-30,0,29-080,HOU,@,UTA,2,0,18,8,2,3,0.667,0,1,0,0,0,0,0,2,2,0,0,0,2,0,4,1.3
Janeth Arcain,arcaija01w,1998-07-03,0,29-083,HOU,,SAC,17,1,31,54,2,8,0.25,1,2,0.5,2,2,1,5,3,8,1,2,0,2,3,7,6.1
Janeth Arcain,arcaija01w,1998-07-06,0,29-086,HOU,@,CLE,14,0,27,2,2,5,0.4,1,2,0.5,5,6,0.833,2,2,4,2,1,0,1,0,10,10.3
Janeth Arcain,arcaija01w,1998-07-08,0,29-088,HOU,@,NYL,25,0,23,26,7,11,0.636,0,1,0,0,0,0,3,0,3,1,1,1,1,3,14,11.4
Janeth Arcain,arcaija01w,1998-07-09,0,29-089,HOU,,DET,30,0,22,35,1,5,0.2,0,1,0,1,2,0.5,1,5,6,1,0,0,0,2,3,1.6
Janeth Arcain,arcaija01w,1998-07-11,0,29-091,HOU,,UTA,4,0,14,21,1,4,0.25,0,1,0,2,2,1,0,3,3,0,1,0,0,0,4,3.5
Janeth Arcain,arcaija01w,1998-07-13,0,29-093,HOU,,WAS,14,0,27,33,7,13,0.538,0,2,0,0,0,0,2,1,3,1,2,0,4,2,14,7.3
Janeth Arcain,arcaija01w,1998-07-17,0,29-097,HOU,@,LAS,6,0,14,35,2,6,0.333,0,2,0,0,0,0,0,0,0,1,0,0,0,1,4,0.9
Janeth Arcain,arcaija01w,1998-07-18,0,29-098,HOU,@,SAC,31,0,23,45,2,6,0.333,0,0,0,2,3,0.667,2,3,5,2,1,1,1,0,6,6.6
Janeth Arcain,arcaija01w,1998-07-21,0,29-101,HOU,@,PHO,3,0,9,49,1,5,0.2,0,0,0,1,2,0.5,1,0,1,0,0,0,0,0,3,0.2
Janeth Arcain,arcaija01w,1998-07-25,0,29-105,HOU,@,CHA,9,0,16,8,1,4,0.25,0,1,0,1,2,0.5,0,2,2,0,0,0,2,1,3,-1.6
Janeth Arcain,arcaija01w,1998-07-28,0,29-108,HOU,,PHO,10,0,22,41,4,7,0.571,0,0,0,1,2,0.5,5,3,8,1,2,0,2,2,9,9.6
Janeth Arcain,arcaija01w,1998-07-30,0,29-110,HOU,,UTA,23,0,19,27,4,6,0.667,0,0,0,3,4,0.75,2,5,7,0,2,0,2,0,11,10.9
Janeth Arcain,arcaija01w,1998-08-01,0,29-112,HOU,,CLE,-3,0,18,3,3,4,0.75,0,0,0,0,0,0,0,1,1,0,0,0,0,2,6,3.9
Janeth Arcain,arcaija01w,1998-08-02,0,29-113,HOU,,SAC,17,1,30,55,2,7,0.286,0,2,0,0,0,0,3,2,5,0,1,0,2,0,4,1.6
Janeth Arcain,arcaija01w,1998-08-04,0,29-115,HOU,@,UTA,20,1,37,58,5,10,0.5,1,3,0.333,0,0,0,4,5,9,2,0,1,0,3,11,11.2
Janeth Arcain,arcaija01w,1998-08-06,0,29-117,HOU,,PHO,11,0,24,43,2,8,0.25,0,1,0,4,4,1,1,2,3,1,2,0,4,2,8,2.4
Janeth Arcain,arcaija01w,1998-08-07,0,29-118,HOU,@,DET,4,1,31,5,2,6,0.333,1,3,0.333,0,0,0,1,2,3,1,1,0,0,2,5,3.8
Janeth Arcain,arcaija01w,1998-08-10,0,29-121,HOU,,CHA,3,0,24,11,4,11,0.364,0,2,0,0,0,0,1,2,3,1,0,0,2,3,8,0.7
Janeth Arcain,arcaija01w,1998-08-15,0,29-126,HOU,@,NYL,-16,0,27,44,6,10,0.6,0,1,0,0,0,0,1,3,4,0,3,0,3,3,12,7.8
Janeth Arcain,arcaija01w,1998-08-17,0,29-128,HOU,@,WAS,45,0,13,49,3,4,0.75,0,0,0,0,0,0,2,2,4,0,1,0,0,2,6,6.6
