name,id,date,playoffs,age,tm,venue,opp,plus_minus,gs,minutes,seconds,fg,fga,fg_percent,x3p,x3pa,x3p_percent,ft,fta,ft_percent,orb,drb,trb,ast,stl,blk,tov,pf,pts,gm_sc
Svetlana Abrosimova,abrossv01w,2002-05-25,0,21-320,MIN,,UTA,-4,1,42,21,7,17,0.412,2,4,0.5,10,18,0.556,4,2,6,4,4,0,1,2,26,22.1
Svetlana Abrosimova,abrossv01w,2002-05-28,0,21-323,MIN,@,MIA,3,1,34,55,8,13,0.615,3,3,1,2,2,1,0,1,1,3,0,0,5,2,21,11.7
Svetlana Abrosimova,abrossv01w,2002-06-01,0,21-327,MIN,@,SAC,2,1,31,26,2,11,0.182,0,2,0,4,6,0.667,1,4,5,2,3,0,2,3,8,3.4
Svetlana Abrosimova,abrossv01w,2002-06-04,0,21-330,MIN,@,SEA,-10,1,41,5,7,18,0.389,0,1,0,2,3,0.667,3,3,6,4,5,0,1,5,16,13.6
Svetlana Abrosimova,abrossv01w,2002-06-08,0,21-334,MIN,,LAS,-4,1,34,5,10,12,0.833,2,3,0.667,1,6,0.167,1,5,6,1,2,0,7,2,23,13.7
Svetlana Abrosimova,abrossv01w,2002-06-11,0,21-337,MIN,,SAC,9,1,37,11,7,12,0.583,3,3,1,3,3,1,1,1,2,2,1,1,5,1,20,13.1
Svetlana Abrosimova,abrossv01w,2002-06-13,0,21-339,MIN,,POR,14,1,31,43,5,15,0.333,0,2,0,2,7,0.286,4,9,13,3,2,1,4,2,12,7
Svetlana Abrosimova,abrossv01w,2002-06-15,0,21-341,MIN,@,HOU,-1,1,34,55,6,14,0.429,3,3,1,2,2,1,0,4,4,2,3,0,3,4,17,10.6
Svetlana Abrosimova,abrossv01w,2002-06-18,0,21-344,MIN,@,POR,-8,1,27,14,1,13,0.077,0,3,0,3,6,0.5,5,2,7,2,3,0,1,1,5,2.2
Svetlana Abrosimova,abrossv01w,2002-06-21,0,21-347,MIN,@,LAS,-9,1,34,49,4,11,0.364,2,5,0.4,0,0,0,2,5,7,1,0,0,3,4,10,2.9
Svetlana Abrosimova,abrossv01w,2002-06-23,0,21-349,MIN,@,PHO,-9,1,29,1,3,9,0.333,0,2,0,3,11,0.273,0,4,4,0,3,0,2,3,9,1.7
Svetlana Abrosimova,abrossv01w,2002-06-29,0,21-355,MIN,,ORL,8,1,32,7,7,15,0.467,0,0,0,0,1,0,4,6,10,5,2,0,6,4,14,8.4
Svetlana Abrosimova,abrossv01w,2002-07-01,0,21-357,MIN,,DET,5,1,41,1,7,18,0.389,1,3,0.333,6,9,0.667,1,4,5,2,3,1,2,3,21,13.8
Svetlana Abrosimova,abrossv01w,2002-07-03,0,21-359,MIN,,WAS,-1,1,33,18,3,13,0.231,0,1,0,4,8,0.5,3,0,3,1,3,0,4,5,10,0.3
Svetlana Abrosimova,abrossv01w,2002-07-05,0,21-361,MIN,@,UTA,-31,1,22,2,1,5,0.2,0,1,0,0,2,0,0,0,0,0,1,0,3,5,2,-5.9
Svetlana Abrosimova,abrossv01w,2002-07-10,0,22-001,MIN,,POR,-3,1,26,45,4,8,0.5,0,0,0,6,13,0.462,2,7,9,1,1,0,8,1,14,4
Svetlana Abrosimova,abrossv01w,2002-07-12,0,22-003,MIN,@,DET,-3,1,23,8,2,10,0.2,1,5,0.2,0,0,0,1,3,4,4,0,0,6,1,5,-3.2
Svetlana Abrosimova,abrossv01w,2002-07-13,0,22-004,MIN,@,CHA,-3,1,34,15,8,15,0.533,1,2,0.5,0,2,0,0,1,1,3,0,1,3,0,17,9
Svetlana Abrosimova,abrossv01w,2002-07-17,0,22-008,MIN,,CLE,-10,1,31,23,3,10,0.3,0,4,0,0,1,0,0,4,4,4,0,2,3,4,6,0.6
Svetlana Abrosimova,abrossv01w,2002-07-19,0,22-010,MIN,,MIA,-3,1,23,16,2,9,0.222,0,1,0,1,2,0.5,1,4,5,1,1,1,3,2,5,-0.4
Svetlana Abrosimova,abrossv01w,2002-07-24,0,22-015,MIN,,UTA,8,1,24,27,3,12,0.25,0,1,0,0,0,0,2,10,12,4,0,0,2,2,6,3.2
Svetlana Abrosimova,abrossv01w,2002-07-26,0,22-017,MIN,@,IND,-10,1,33,27,5,12,0.417,1,3,0.333,0,4,0,4,7,11,3,0,0,3,4,11,5.4
Svetlana Abrosimova,abrossv01w,2002-07-28,0,22-019,MIN,@,SAC,-10,1,25,31,4,11,0.364,0,3,0,0,2,0,2,3,5,2,0,0,1,3,8,2.6
Svetlana Abrosimova,abrossv01w,2002-07-29,0,22-020,MIN,@,PHO,-12,1,26,51,4,8,0.5,0,1,0,5,6,0.833,0,3,3,2,3,2,6,3,13,8.1
Svetlana Abrosimova,abrossv01w,2002-07-31,0,22-022,MIN,@,SEA,-12,1,17,59,2,9,0.222,0,1,0,2,2,1,0,4,4,1,0,0,4,4,6,-3.2
Svetlana Abrosimova,abrossv01w,2002-08-02,0,22-024,MIN,,PHO,24,1,24,7,4,11,0.364,1,2,0.5,0,0,0,2,4,6,3,2,1,2,1,9,7.9
Svetlana Abrosimova,abrossv01w,2002-08-06,0,22-028,MIN,@,NYL,3,1,10,11,0,5,0,0,1,0,0,0,0,2,1,3,0,0,0,2,2,0,-4.6
Elisa Aguilar,aguilel01w,2002-05-25,0,25-222,UTA,@,MIN,4,0,7,43,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0.6
Elisa Aguilar,aguilel01w,2002-05-30,0,25-227,UTA,,POR,5,0,3,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.1
Elisa Aguilar,aguilel01w,2002-06-01,0,25-229,UTA,@,PHO,-5,0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1
