name,id,date,playoffs,age,tm,venue,opp,plus_minus,gs,minutes,seconds,fg,fga,fg_percent,x3p,x3pa,x3p_percent,ft,fta,ft_percent,orb,drb,trb,ast,stl,blk,tov,pf,pts,gm_sc
Tawona Alhaleem,alhalta01w,2001-06-07,0,26-233,ORL,@,UTA,-3,0,12,17,0,3,0,0,1,0,1,2,0.5,0,4,4,2,1,0,0,1,1,1.7
Tawona Alhaleem,alhalta01w,2001-06-09,0,26-235,ORL,,CHA,-7,0,19,21,2,4,0.5,1,1,1,0,0,0,0,1,1,0,2,0,1,2,5,3.5
Tawona Alhaleem,alhalta01w,2001-06-12,0,26-238,ORL,@,SEA,-7,1,10,46,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3.1
Tawona Alhaleem,alhalta01w,2001-06-14,0,26-240,ORL,@,LAS,-16,0,8,51,0,1,0,0,1,0,1,2,0.5,1,0,1,0,0,0,0,0,1,0.6
Tawona Alhaleem,alhalta01w,2001-06-16,0,26-242,ORL,@,PHO,-4,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.7
Tawona Alhaleem,alhalta01w,2001-06-18,0,26-244,ORL,@,IND,7,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1
Tawona Alhaleem,alhalta01w,2001-06-23,0,26-249,ORL,,WAS,8,0,4,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.7
Tawona Alhaleem,alhalta01w,2001-06-25,0,26-251,ORL,,NYL,13,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1.4
Tawona Alhaleem,alhalta01w,2001-06-27,0,26-253,ORL,,CLE,-24,0,1,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4
Tawona Alhaleem,alhalta01w,2001-07-10,0,26-266,ORL,,MIA,-2,0,24,0,4,7,0.571,2,3,0.667,0,0,0,0,3,3,0,2,0,2,1,10,7.2
Tawona Alhaleem,alhalta01w,2001-07-12,0,26-268,ORL,@,CHA,3,0,21,5,1,4,0.25,0,0,0,0,0,0,0,2,2,3,0,0,0,2,2,1.5
Tawona Alhaleem,alhalta01w,2001-07-13,0,26-269,ORL,@,IND,-14,0,17,20,1,4,0.25,1,1,1,1,2,0.5,4,2,6,0,0,0,2,1,4,2.2
Tawona Alhaleem,alhalta01w,2001-07-18,0,26-274,ORL,,HOU,5,0,10,48,0,5,0,0,0,0,0,0,0,3,2,5,0,0,0,2,0,0,-2.8
Tawona Alhaleem,alhalta01w,2001-07-20,0,26-276,ORL,@,CHA,-7,0,9,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.3
Tawona Alhaleem,alhalta01w,2001-07-21,0,26-277,ORL,,MIN,22,0,15,51,4,6,0.667,0,0,0,0,0,0,1,0,1,2,1,0,4,2,8,3.7
Tawona Alhaleem,alhalta01w,2001-07-24,0,26-280,ORL,,WAS,8,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1.3
Tawona Alhaleem,alhalta01w,2001-07-27,0,26-283,ORL,@,MIA,-8,0,12,5,2,2,1,0,0,0,2,4,0.5,2,0,2,0,0,0,5,1,6,0.6
Tawona Alhaleem,alhalta01w,2001-07-29,0,26-285,ORL,@,DET,-2,0,7,41,0,0,0,0,0,0,1,2,0.5,0,0,0,0,1,0,1,1,1,0.2
Tawona Alhaleem,alhalta01w,2001-07-30,0,26-286,ORL,@,CLE,-18,0,4,46,1,2,0.5,0,0,0,0,0,0,1,1,2,0,0,0,1,0,2,1
Tawona Alhaleem,alhalta01w,2001-08-01,0,26-288,ORL,,POR,2,0,5,23,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.4
Tawona Alhaleem,alhalta01w,2001-08-03,0,26-290,ORL,@,HOU,-12,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.7
Tawona Alhaleem,alhalta01w,2001-08-07,0,26-294,ORL,,CLE,7,0,4,26,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3
Tawona Alhaleem,alhalta01w,2001-08-11,0,26-298,ORL,,MIA,-11,0,9,50,0,2,0,0,1,0,1,2,0.5,0,0,0,0,1,0,1,1,1,-1.2
Tawona Alhaleem,alhalta01w,2001-08-14,0,26-301,ORL,,IND,6,0,17,10,1,7,0.143,0,0,0,0,0,0,1,4,5,2,0,0,0,2,2,0
Mactabene Amachree,amachma01w,2001-07-11,0,23-162,NYL,,SEA,14,0,1,52,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
Mactabene Amachree,amachma01w,2001-07-18,0,23-169,NYL,@,DET,13,0,1,1,0,0,0,0,0,0,1,2,0.5,0,0,0,0,0,0,1,1,1,-0.8
Keisha Anderson,anderke01w,2001-06-05,0,27-028,CHA,@,PHO,-7,0,4,21,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0.4
Keisha Anderson,anderke01w,2001-06-07,0,27-030,CHA,@,SAC,-12,0,6,4,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,-1.1
Keisha Anderson,anderke01w,2001-06-09,0,27-032,CHA,@,ORL,7,0,8,19,0,1,0,0,0,0,0,0,0,1,1,2,2,0,0,2,0,0,-0.3
Keisha Anderson,anderke01w,2001-06-12,0,27-035,CHA,@,NYL,-9,0,2,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.8
Keisha Anderson,anderke01w,2001-06-14,0,27-037,CHA,,UTA,-14,0,7,46,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,3.7
Keisha Anderson,anderke01w,2001-06-16,0,27-039,CHA,,DET,-3,0,19,43,1,2,0.5,0,0,0,8,10,0.8,0,2,2,2,1,0,2,1,10,8.8
Keisha Anderson,anderke01w,2001-06-18,0,27-041,CHA,@,SEA,-8,0,9,9,0,2,0,0,1,0,0,0,0,0,2,2,0,0,0,2,0,0,-2.8
Keisha Anderson,anderke01w,2001-06-22,0,27-045,CHA,@,POR,-4,0,3,48,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,3,1,0,-0.7
Keisha Anderson,anderke01w,2001-06-24,0,27-047,CHA,,SAC,-3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keisha Anderson,anderke01w,2001-06-27,0,27-050,CHA,,DET,24,0,5,19,0,1,0,0,0,0,0,0,0,0,2,2,2,0,0,1,0,0,0.3
Keisha Anderson,anderke01w,2001-06-29,0,27-052,CHA,@,IND,8,0,6,24,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.7
Keisha Anderson,anderke01w,2001-06-30,0,27-053,CHA,,CLE,3,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keisha Anderson,anderke01w,2001-07-06,0,27-059,CHA,@,DET,17,0,4,18,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.4
Keisha Anderson,anderke01w,2001-07-07,0,27-060,CHA,,SEA,10,0,2,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1.4
Keisha Anderson,anderke01w,2001-07-14,0,27-067,CHA,,IND,13,0,4,38,0,1,0,0,0,0,0,0,0,1,0,1,1,2,0,1,1,0,1.3
Keisha Anderson,anderke01w,2001-07-18,0,27-071,CHA,@,MIA,-20,0,6,31,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,-2.5
Keisha Anderson,anderke01w,2001-07-21,0,27-074,CHA,@,CLE,-15,0,4,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,-3.1
Keisha Anderson,anderke01w,2001-08-11,0,27-095,CHA,,NYL,20,0,4,23,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2.4
Mery Andrade,andrame01w,2001-05-31,0,25-151,CLE,,WAS,35,1,26,47,1,6,0.167,0,2,0,0,0,0,0,2,2,4,3,0,4,3,2,-0.6
Mery Andrade,andrame01w,2001-06-02,0,25-153,CLE,@,SAC,-5,1,19,46,2,7,0.286,0,1,0,0,0,0,1,0,1,4,0,0,3,3,4,-0.8
Mery Andrade,andrame01w,2001-06-05,0,25-156,CLE,@,LAS,-8,1,29,6,3,11,0.273,1,3,0.333,2,4,0.5,1,2,3,2,0,0,0,3,9,3.2
Mery Andrade,andrame01w,2001-06-07,0,25-158,CLE,,NYL,18,1,33,44,5,12,0.417,0,2,0,0,0,0,0,3,3,1,2,0,2,3,10,4
Mery Andrade,andrame01w,2001-06-09,0,25-160,CLE,,IND,10,1,25,14,3,6,0.5,1,2,0.5,0,0,0,0,3,3,3,0,1,2,3,7,4.5
Mery Andrade,andrame01w,2001-06-12,0,25-163,CLE,@,POR,-5,1,24,58,2,6,0.333,0,1,0,2,2,1,0,4,4,4,3,0,2,2,6,6.8
Mery Andrade,andrame01w,2001-06-14,0,25-165,CLE,@,SEA,22,1,32,9,3,6,0.5,0,1,0,0,0,0,1,1,2,6,1,1,1,2,6,8.1
Mery Andrade,andrame01w,2001-06-16,0,25-167,CLE,,MIA,17,1,30,4,3,5,0.6,1,1,1,4,6,0.667,1,2,3,5,5,1,3,1,11,15
Mery Andrade,andrame01w,2001-06-17,0,25-168,CLE,@,WAS,2,1,28,27,0,4,0,0,1,0,0,0,0,0,4,4,6,1,0,2,4,0,0
Mery Andrade,andrame01w,2001-06-22,0,25-173,CLE,,LAS,4,1,31,36,3,6,0.5,1,1,1,1,1,1,2,1,3,3,1,0,2,2,8,7
Mery Andrade,andrame01w,2001-06-24,0,25-175,CLE,@,MIA,19,1,30,15,4,8,0.5,0,0,0,0,0,0,0,4,4,3,2,0,2,1,8,6.9
Mery Andrade,andrame01w,2001-06-26,0,25-177,CLE,,POR,4,1,31,40,3,7,0.429,0,0,0,0,2,0,1,3,4,4,1,2,1,4,6,5.7
Mery Andrade,andrame01w,2001-06-27,0,25-178,CLE,@,ORL,24,1,19,3,1,4,0.25,0,1,0,2,2,1,0,3,3,1,1,2,4,0,4,1.6
Mery Andrade,andrame01w,2001-06-30,0,25-181,CLE,@,CHA,-3,1,27,6,1,4,0.25,0,0,0,0,2,0,2,2,4,2,1,0,1,1,2,1.8
Mery Andrade,andrame01w,2001-07-01,0,25-182,CLE,,MIN,5,1,26,39,1,4,0.25,0,0,0,0,0,0,0,1,1,3,0,2,3,5,2,-1.6
Mery Andrade,andrame01w,2001-07-06,0,25-187,CLE,@,UTA,-4,1,23,18,1,3,0.333,0,0,0,1,2,0.5,0,1,1,4,2,0,0,1,3,5.6
Mery Andrade,andrame01w,2001-07-08,0,25-189,CLE,@,HOU,10,1,26,1,1,5,0.2,0,3,0,0,0,0,0,1,1,5,2,0,2,5,2,0.7
Mery Andrade,andrame01w,2001-07-10,0,25-191,CLE,,SEA,6,1,30,59,2,5,0.4,0,1,0,2,3,0.667,2,2,4,2,0,0,2,5,6,2.3
Mery Andrade,andrame01w,2001-07-11,0,25-192,CLE,@,IND,18,1,30,26,4,6,0.667,0,1,0,3,3,1,0,3,3,1,4,0,6,3,11,6.8
Mery Andrade,andrame01w,2001-07-13,0,25-194,CLE,,PHO,8,1,27,59,0,3,0,0,0,0,4,4,1,1,1,2,0,2,0,2,3,4,1.7
Mery Andrade,andrame01w,2001-07-19,0,25-200,CLE,,NYL,5,1,30,22,0,4,0,0,1,0,3,4,0.75,2,2,4,5,3,1,1,1,3,7.6
Mery Andrade,andrame01w,2001-07-21,0,25-202,CLE,,CHA,15,1,28,54,6,9,0.667,0,0,0,1,2,0.5,1,3,4,2,3,0,1,0,13,13.7
Mery Andrade,andrame01w,2001-07-25,0,25-206,CLE,,MIA,4,1,37,58,2,6,0.333,0,1,0,0,2,0,2,1,3,5,1,0,1,3,4,3.8
Mery Andrade,andrame01w,2001-07-27,0,25-208,CLE,,IND,-4,1,29,56,1,4,0.25,0,0,0,1,2,0.5,1,2,3,7,1,0,0,4,3,5.8
Mery Andrade,andrame01w,2001-07-28,0,25-209,CLE,@,DET,7,1,24,43,0,3,0,0,1,0,0,0,0,0,2,2,0,1,0,1,1,0,-1.9
Mery Andrade,andrame01w,2001-07-30,0,25-211,CLE,,ORL,18,1,21,10,0,7,0,0,1,0,0,0,0,0,2,2,2,4,0,1,0,0,0.1
Mery Andrade,andrame01w,2001-08-04,0,25-216,CLE,@,NYL,15,1,29,31,1,4,0.25,1,1,1,2,2,1,0,1,1,0,3,0,3,1,5,2.5
Mery Andrade,andrame01w,2001-08-07,0,25-219,CLE,@,ORL,-7,1,21,45,1,3,0.333,1,2,0.5,2,2,1,1,4,5,5,0,0,3,3,5,4.5
Mery Andrade,andrame01w,2001-08-08,0,25-220,CLE,,DET,7,1,27,47,2,3,0.667,0,0,0,0,0,0,0,1,1,4,0,0,2,2,4,3
Mery Andrade,andrame01w,2001-08-10,0,25-222,CLE,,CHA,-2,1,29,10,0,5,0,0,2,0,0,0,0,0,1,1,1,1,0,0,3,0,-2.7
Mery Andrade,andrame01w,2001-08-12,0,25-224,CLE,@,WAS,-8,1,32,30,2,3,0.667,0,0,0,0,0,0,0,2,2,1,2,0,2,2,4,3.2
Mery Andrade,andrame01w,2001-08-14,0,25-226,CLE,@,DET,-11,1,22,23,0,2,0,0,0,0,0,0,0,2,2,4,5,1,0,2,3,0,1.9
Janeth Arcain,arcaija01w,2001-05-28,0,32-047,HOU,,LAS,-3,1,34,41,4,16,0.25,0,3,0,1,2,0.5,2,4,6,4,0,0,5,4,9,-2.2
Janeth Arcain,arcaija01w,2001-05-31,0,32-050,HOU,@,IND,4,1,37,17,10,22,0.455,2,4,0.5,4,5,0.8,3,4,7,4,2,0,3,4,26,17.7
Janeth Arcain,arcaija01w,2001-06-02,0,32-052,HOU,@,DET,1,1,33,42,8,19,0.421,0,0,0,8,10,0.8,2,2,4,2,2,0,2,3,24,15.3
Janeth Arcain,arcaija01w,2001-06-05,0,32-055,HOU,@,UTA,4,1,39,4,10,16,0.625,1,2,0.5,6,6,1,1,3,4,1,1,2,0,3,27,23.3
Janeth Arcain,arcaija01w,2001-06-07,0,32-057,HOU,,DET,21,1,34,56,12,20,0.6,1,4,0.25,2,4,0.5,2,1,3,5,6,0,2,4,27,24.6
Janeth Arcain,arcaija01w,2001-06-10,0,32-060,HOU,@,PHO,2,1,36,46,7,13,0.538,0,2,0,2,2,1,1,0,1,4,6,0,3,2,16,15.4
Janeth Arcain,arcaija01w,2001-06-21,0,32-071,HOU,,LAS,4,1,36,45,7,21,0.333,1,2,0.5,2,2,1,1,5,6,5,1,0,4,3,17,6.6
Janeth Arcain,arcaija01w,2001-06-23,0,32-073,HOU,,SAC,14,1,37,41,8,19,0.421,1,2,0.5,1,1,1,2,4,6,1,4,0,1,4,18,12.6
Janeth Arcain,arcaija01w,2001-06-24,0,32-074,HOU,,POR,10,1,35,57,8,22,0.364,0,2,0,6,6,1,1,2,3,0,2,0,2,3,22,9.9
Janeth Arcain,arcaija01w,2001-06-27,0,32-077,HOU,,WAS,13,1,30,17,8,16,0.5,1,2,0.5,2,2,1,0,1,1,3,2,0,1,1,19,14
Janeth Arcain,arcaija01w,2001-06-28,0,32-078,HOU,@,SAC,-10,1,35,8,4,15,0.267,0,1,0,6,6,1,2,1,3,4,1,0,2,2,14,7.8
Janeth Arcain,arcaija01w,2001-06-30,0,32-080,HOU,@,MIN,7,1,36,38,4,12,0.333,0,0,0,7,8,0.875,1,4,5,4,2,0,3,5,15,9.5
Janeth Arcain,arcaija01w,2001-07-02,0,32-082,HOU,,POR,7,1,35,48,10,22,0.455,1,2,0.5,2,3,0.667,0,2,2,1,1,0,3,1,23,10.1
Janeth Arcain,arcaija01w,2001-07-06,0,32-086,HOU,,IND,15,1,26,15,4,11,0.364,1,1,1,8,8,1,4,3,7,3,1,0,3,0,17,14.7
Janeth Arcain,arcaija01w,2001-07-08,0,32-088,HOU,,CLE,-10,1,36,50,5,15,0.333,0,2,0,1,2,0.5,0,0,0,3,2,0,2,6,11,1.8
Janeth Arcain,arcaija01w,2001-07-10,0,32-090,HOU,@,SAC,-2,1,44,4,6,21,0.286,1,5,0.2,7,7,1,2,7,9,6,1,0,3,4,20,11.8
Janeth Arcain,arcaija01w,2001-07-12,0,32-092,HOU,@,POR,14,1,38,18,8,16,0.5,2,3,0.667,4,4,1,3,4,7,9,1,0,1,3,22,22.4
Janeth Arcain,arcaija01w,2001-07-13,0,32-093,HOU,@,SEA,3,1,37,36,4,12,0.333,0,2,0,6,6,1,2,3,5,4,1,0,4,1,14,8.9
Janeth Arcain,arcaija01w,2001-07-18,0,32-098,HOU,@,ORL,-5,1,38,8,6,16,0.375,1,2,0.5,4,6,0.667,0,0,0,1,3,0,8,0,17,3.1
Janeth Arcain,arcaija01w,2001-07-20,0,32-100,HOU,@,MIA,-14,1,30,7,2,8,0.25,0,1,0,4,4,1,0,4,4,2,3,0,2,0,8,6.8
Janeth Arcain,arcaija01w,2001-07-23,0,32-103,HOU,@,MIN,5,1,35,8,5,14,0.357,0,1,0,3,4,0.75,2,1,3,4,1,1,2,5,13,7
Janeth Arcain,arcaija01w,2001-07-24,0,32-104,HOU,,UTA,-9,1,40,0,12,17,0.706,0,2,0,5,5,1,2,6,8,1,0,0,2,5,29,21.8
Janeth Arcain,arcaija01w,2001-07-28,0,32-108,HOU,,NYL,-3,1,38,52,8,14,0.571,0,1,0,3,3,1,2,6,8,4,4,0,5,1,19,17
Janeth Arcain,arcaija01w,2001-07-30,0,32-110,HOU,,SEA,4,1,37,3,7,15,0.467,0,0,0,2,2,1,3,1,4,2,1,0,4,3,16,7.9
Janeth Arcain,arcaija01w,2001-08-01,0,32-112,HOU,,UTA,-8,1,36,49,5,16,0.313,0,3,0,8,9,0.889,3,1,4,4,1,0,1,2,18,12.8
Janeth Arcain,arcaija01w,2001-08-03,0,32-114,HOU,,ORL,12,1,35,12,6,11,0.545,3,3,1,3,4,0.75,4,2,6,2,0,0,2,2,18,14.3
Janeth Arcain,arcaija01w,2001-08-04,0,32-115,HOU,@,CHA,-5,1,37,10,5,15,0.333,0,1,0,10,10,1,0,2,2,0,2,0,1,1,20,12.7
Janeth Arcain,arcaija01w,2001-08-06,0,32-117,HOU,,PHO,14,1,35,12,6,14,0.429,1,1,1,5,5,1,1,3,4,5,2,0,2,1,18,15.3
Janeth Arcain,arcaija01w,2001-08-08,0,32-119,HOU,@,SEA,-17,1,36,28,10,17,0.588,2,4,0.5,2,2,1,1,2,3,0,1,0,4,1,24,14
Janeth Arcain,arcaija01w,2001-08-11,0,32-122,HOU,@,LAS,-11,1,38,2,9,21,0.429,1,3,0.333,1,2,0.5,2,2,4,2,2,0,0,4,20,12.3
Janeth Arcain,arcaija01w,2001-08-13,0,32-124,HOU,,MIN,14,1,31,46,5,12,0.417,1,4,0.25,6,6,1,0,4,4,3,2,0,3,4,17,11.3
Janeth Arcain,arcaija01w,2001-08-14,0,32-125,HOU,@,PHO,-18,1,34,59,4,11,0.364,1,1,1,4,4,1,0,3,3,1,2,0,3,0,13,7.5
Marlies Askamp,askamma01w,2001-05-31,0,30-327,MIA,,NYL,9,1,14,24,1,2,0.5,0,0,0,0,0,0,2,3,5,0,0,0,0,3,2,2.1
Marlies Askamp,askamma01w,2001-06-05,0,30-332,MIA,,IND,2,1,21,37,1,3,0.333,0,0,0,0,0,0,3,1,4,1,1,1,1,4,2,2.5
Marlies Askamp,askamma01w,2001-06-07,0,30-334,MIA,@,SEA,13,1,21,13,2,6,0.333,0,0,0,1,2,0.5,5,3,8,2,0,1,2,3,5,4.5
Marlies Askamp,askamma01w,2001-06-09,0,30-336,MIA,@,SAC,4,1,16,57,2,4,0.5,0,0,0,0,2,0,1,4,5,1,0,0,0,1,4,3.4
Marlies Askamp,askamma01w,2001-06-12,0,30-339,MIA,,DET,-1,1,30,25,1,3,0.333,0,0,0,1,2,0.5,1,3,4,0,1,0,0,4,3,1.9
Marlies Askamp,askamma01w,2001-06-16,0,30-343,MIA,@,CLE,-17,1,17,19,0,2,0,0,0,0,1,2,0.5,1,1,2,0,1,0,0,4,1,-0.4
Marlies Askamp,askamma01w,2001-06-17,0,30-344,MIA,,NYL,-7,1,21,45,1,2,0.5,0,0,0,2,2,1,1,4,5,2,0,0,2,3,4,3.1
Marlies Askamp,askamma01w,2001-06-21,0,30-348,MIA,@,WAS,11,1,19,16,1,2,0.5,0,0,0,0,0,0,1,2,3,1,0,0,1,2,2,1.2
Marlies Askamp,askamma01w,2001-06-22,0,30-349,MIA,@,MIN,-6,1,14,24,0,1,0,0,0,0,0,0,0,2,1,3,0,0,0,1,0,0,0
Marlies Askamp,askamma01w,2001-06-24,0,30-351,MIA,,CLE,-19,1,8,57,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,4,0,-1.3
Marlies Askamp,askamma01w,2001-06-27,0,30-354,MIA,,UTA,-5,1,10,24,1,2,0.5,0,0,0,0,0,0,1,1,2,1,0,0,1,0,2,1.7
Marlies Askamp,askamma01w,2001-07-01,0,30-358,MIA,@,LAS,-26,0,19,30,1,1,1,0,0,0,2,4,0.5,2,2,4,3,0,1,1,0,4,6.7
Marlies Askamp,askamma01w,2001-07-02,0,30-359,MIA,@,UTA,10,0,17,27,1,1,1,0,0,0,0,2,0,1,4,5,0,0,0,1,3,2,0.6
