name,id,date,playoffs,age,tm,venue,opp,plus_minus,gs,minutes,seconds,fg,fga,fg_percent,x3p,x3pa,x3p_percent,ft,fta,ft_percent,orb,drb,trb,ast,stl,blk,tov,pf,pts,gm_sc
Markita Aldridge,aldrima01w,2000-05-31,0,26-259,WAS,,ORL,26,0,1,16,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.3
Markita Aldridge,aldrima01w,2000-06-03,0,26-262,WAS,@,CLE,-23,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,-2.4
Markita Aldridge,aldrima01w,2000-06-04,0,26-263,WAS,,NYL,12,0,12,45,1,2,0.5,0,0,0,1,2,0.5,1,1,2,0,1,0,0,0,3,3.6
Markita Aldridge,aldrima01w,2000-06-07,0,26-266,WAS,,HOU,-27,0,15,53,2,6,0.333,0,0,0,0,0,0,0,1,1,2,1,0,1,2,4,1.5
Markita Aldridge,aldrima01w,2000-06-08,0,26-267,WAS,@,MIA,22,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1.4
Markita Aldridge,aldrima01w,2000-06-13,0,26-272,WAS,@,NYL,1,0,8,27,1,2,0.5,0,1,0,0,0,0,1,0,1,1,0,1,0,1,2,2.7
Markita Aldridge,aldrima01w,2000-06-17,0,26-276,WAS,@,UTA,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Markita Aldridge,aldrima01w,2000-06-19,0,26-278,WAS,,DET,25,0,19,1,3,3,1,0,0,0,0,2,0,0,2,2,5,1,1,0,1,6,9.7
Markita Aldridge,aldrima01w,2000-06-21,0,26-280,WAS,,MIA,-2,0,12,5,2,3,0.667,1,1,1,0,2,0,0,0,0,0,1,1,2,1,5,2.2
Markita Aldridge,aldrima01w,2000-06-23,0,26-282,WAS,,SAC,-15,0,3,30,1,2,0.5,1,1,1,0,0,0,0,0,0,0,0,0,1,0,3,1
Markita Aldridge,aldrima01w,2000-06-24,0,26-283,WAS,@,DET,6,0,19,43,1,3,0.333,0,1,0,0,0,0,1,2,3,0,1,0,2,3,2,-0.6
Markita Aldridge,aldrima01w,2000-06-26,0,26-285,WAS,,LAS,-2,0,9,20,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,2.4
Markita Aldridge,aldrima01w,2000-06-30,0,26-289,WAS,,PHO,-9,0,10,14,0,2,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0.6
Markita Aldridge,aldrima01w,2000-07-01,0,26-290,WAS,@,CHA,4,0,6,5,2,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,4.4
Markita Aldridge,aldrima01w,2000-07-03,0,26-292,WAS,@,SEA,5,0,8,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-1
Markita Aldridge,aldrima01w,2000-07-06,0,26-295,WAS,@,LAS,-9,0,6,44,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,4,3,1.1
Markita Aldridge,aldrima01w,2000-07-08,0,26-297,WAS,@,SAC,-22,0,15,40,2,5,0.4,0,1,0,1,4,0.25,1,1,2,2,0,0,2,2,5,0.7
Markita Aldridge,aldrima01w,2000-07-09,0,26-298,WAS,@,POR,-17,0,13,38,3,4,0.75,1,1,1,2,4,0.5,0,0,0,0,0,0,4,3,9,1.4
Markita Aldridge,aldrima01w,2000-07-12,0,26-301,WAS,,IND,-23,0,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4
Markita Aldridge,aldrima01w,2000-07-13,0,26-302,WAS,@,MIA,12,0,7,19,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,1.3
