name,id,date,playoffs,age,tm,venue,opp,plus_minus,gs,minutes,seconds,fg,fga,fg_percent,x3p,x3pa,x3p_percent,ft,fta,ft_percent,orb,drb,trb,ast,stl,blk,tov,pf,pts,gm_sc
Danielle Adams,adamsda01w,2012-06-08,0,23-110,SAS,@,ATL,-3,0,21,0,4,11,0.364,1,5,0.2,0,0,0,3,3,6,1,1,2,3,4,9,4.4
Danielle Adams,adamsda01w,2012-06-09,0,23-111,SAS,,SEA,13,0,12,0,5,10,0.5,1,4,0.25,2,5,0.4,2,0,2,0,0,0,1,5,13,5.2
Danielle Adams,adamsda01w,2012-06-16,0,23-118,SAS,,LAS,13,0,24,0,4,12,0.333,2,7,0.286,8,11,0.727,3,3,6,0,2,1,1,2,18,13.9
Danielle Adams,adamsda01w,2012-06-22,0,23-124,SAS,@,SEA,-6,0,21,0,2,9,0.222,1,4,0.25,2,2,1,1,1,2,1,1,0,0,3,7,3
Danielle Adams,adamsda01w,2012-06-24,0,23-126,SAS,@,LAS,20,0,18,0,4,6,0.667,1,2,0.5,0,0,0,0,5,5,2,1,0,0,2,9,9.5
Danielle Adams,adamsda01w,2012-06-28,0,23-130,SAS,,LAS,14,0,23,0,5,8,0.625,1,1,1,3,3,1,2,5,7,0,2,1,0,3,14,14.8
Danielle Adams,adamsda01w,2012-07-01,0,23-133,SAS,,MIN,9,0,15,0,3,4,0.75,0,1,0,1,2,0.5,0,1,1,1,1,0,0,5,7,5
Danielle Adams,adamsda01w,2012-07-03,0,23-135,SAS,,PHO,1,0,26,0,9,18,0.5,2,6,0.333,4,4,1,3,3,6,0,1,1,1,4,24,17.1
Danielle Adams,adamsda01w,2012-07-05,0,23-137,SAS,@,IND,16,0,24,0,4,8,0.5,0,1,0,0,0,0,1,9,10,2,1,2,3,3,8,7
Danielle Adams,adamsda01w,2012-07-06,0,23-138,SAS,@,WAS,5,0,22,0,4,6,0.667,1,3,0.333,2,2,1,2,3,5,1,0,0,3,4,11,6.8
Danielle Adams,adamsda01w,2012-07-08,0,23-140,SAS,@,NYL,13,0,18,0,4,11,0.364,2,6,0.333,0,0,0,0,1,1,1,0,0,1,1,10,3.5
Danielle Adams,adamsda01w,2012-07-11,0,23-143,SAS,@,CHI,9,0,20,0,2,12,0.167,0,2,0,2,3,0.667,3,1,4,0,1,1,2,1,6,-0.3
Danielle Adams,adamsda01w,2012-07-13,0,23-145,SAS,,ATL,21,0,14,0,3,9,0.333,0,3,0,3,6,0.5,1,1,2,1,1,1,1,0,9,5.1
Danielle Adams,adamsda01w,2012-08-17,0,23-180,SAS,@,TUL,10,0,21,0,3,9,0.333,2,3,0.667,0,0,0,1,7,8,3,2,1,2,3,8,7.3
Danielle Adams,adamsda01w,2012-08-19,0,23-182,SAS,@,PHO,42,0,14,0,4,7,0.571,1,1,1,4,4,1,3,6,9,1,0,1,0,1,13,14.6
Danielle Adams,adamsda01w,2012-08-21,0,23-184,SAS,,WAS,3,0,15,0,3,6,0.5,1,4,0.25,2,4,0.5,1,2,3,3,0,0,1,5,9,5.6
Danielle Adams,adamsda01w,2012-08-23,0,23-186,SAS,@,LAS,-24,0,17,0,4,5,0.8,0,1,0,2,2,1,2,0,2,0,0,0,2,1,10,7.1
Danielle Adams,adamsda01w,2012-08-25,0,23-188,SAS,,TUL,20,0,20,0,8,13,0.615,2,5,0.4,0,1,0,1,4,5,3,0,1,1,1,18,15
Danielle Adams,adamsda01w,2012-08-28,0,23-191,SAS,@,MIN,-12,0,15,0,3,10,0.3,0,1,0,0,0,0,1,0,1,1,1,1,1,5,6,0.3
Danielle Adams,adamsda01w,2012-08-30,0,23-193,SAS,,CON,-11,0,27,0,8,18,0.444,3,6,0.5,3,3,1,2,6,8,2,1,2,2,3,22,16.4
Danielle Adams,adamsda01w,2012-09-01,0,23-195,SAS,@,PHO,-4,1,23,0,6,11,0.545,3,5,0.6,6,6,1,4,2,6,2,0,0,1,5,21,17.5
Danielle Adams,adamsda01w,2012-09-07,0,23-201,SAS,,IND,-4,0,13,0,3,6,0.5,1,3,0.333,0,0,0,1,4,5,0,0,1,1,5,7,3.6
Danielle Adams,adamsda01w,2012-09-09,0,23-203,SAS,,MIN,-19,0,22,0,2,7,0.286,0,1,0,2,3,0.667,2,4,6,1,2,0,0,1,6,6.4
Danielle Adams,adamsda01w,2012-09-12,0,23-206,SAS,@,TUL,11,0,16,0,2,4,0.5,2,2,1,0,0,0,2,1,3,1,0,0,1,2,6,4.6
Danielle Adams,adamsda01w,2012-09-14,0,23-208,SAS,,SEA,24,0,22,0,2,7,0.286,0,3,0,3,4,0.75,2,2,4,1,1,1,1,3,7,4.7
Danielle Adams,adamsda01w,2012-09-16,0,23-210,SAS,,TUL,-10,0,19,0,4,7,0.571,0,1,0,4,4,1,2,2,4,1,2,1,2,4,12,10.5
Danielle Adams,adamsda01w,2012-09-18,0,23-212,SAS,,NYL,11,0,15,0,3,9,0.333,0,2,0,1,1,1,1,1,2,0,1,0,2,1,7,1.5
Danielle Adams,adamsda01w,2012-09-21,0,23-215,SAS,@,SEA,-9,0,18,0,3,10,0.3,1,4,0.25,9,9,1,4,6,10,0,0,1,3,2,16,11.7
Danielle Adams,adamsda01w,2012-09-23,0,23-217,SAS,,MIN,15,1,28,0,9,17,0.529,2,3,0.667,8,9,0.889,3,3,6,2,0,1,1,4,28,21.8
Matee Ajavon,ajavoma01w,2012-05-26,0,26-019,WAS,,TUL,3,0,25,0,5,11,0.455,1,4,0.25,8,10,0.8,1,3,4,3,4,0,5,5,19,13.2
Matee Ajavon,ajavoma01w,2012-05-30,0,26-023,WAS,,MIN,-2,0,28,0,8,13,0.615,2,5,0.4,2,3,0.667,1,0,1,0,7,0,2,4,20,17.8
Matee Ajavon,ajavoma01w,2012-06-01,0,26-025,WAS,@,CHI,-2,0,15,0,1,5,0.2,0,1,0,1,1,1,1,1,2,4,0,0,2,3,3,0.5
Matee Ajavon,ajavoma01w,2012-06-03,0,26-027,WAS,@,CON,-8,0,17,0,1,4,0.25,1,2,0.5,5,6,0.833,0,2,2,3,1,0,2,4,8,5.3
Matee Ajavon,ajavoma01w,2012-06-08,0,26-032,WAS,,NYL,-6,0,26,0,3,12,0.25,3,8,0.375,1,4,0.25,0,1,1,4,2,0,1,4,10,4.1
Matee Ajavon,ajavoma01w,2012-06-15,0,26-039,WAS,,IND,1,1,25,0,4,10,0.4,2,3,0.667,5,5,1,2,1,3,0,2,2,1,2,15,12.9
Matee Ajavon,ajavoma01w,2012-06-18,0,26-042,WAS,@,LAS,-31,1,18,0,1,6,0.167,0,3,0,0,0,0,0,2,2,2,0,0,4,2,2,-4.6
Matee Ajavon,ajavoma01w,2012-06-20,0,26-044,WAS,@,PHO,-3,1,24,0,2,7,0.286,1,3,0.333,3,3,1,1,1,2,7,1,1,0,1,8,11.1
Matee Ajavon,ajavoma01w,2012-06-24,0,26-048,WAS,@,SEA,-17,1,23,0,4,13,0.308,3,5,0.6,0,0,0,0,0,0,2,0,0,1,4,11,2.3
Matee Ajavon,ajavoma01w,2012-06-26,0,26-050,WAS,,SEA,-8,1,12,0,2,8,0.25,1,5,0.2,0,0,0,0,0,0,0,0,0,1,4,5,-2.4
Matee Ajavon,ajavoma01w,2012-06-29,0,26-053,WAS,,CON,-13,1,26,0,1,9,0.111,1,3,0.333,1,2,0.5,1,0,1,1,2,0,2,3,4,-2.1
Matee Ajavon,ajavoma01w,2012-07-01,0,26-055,WAS,,PHO,13,1,16,0,2,6,0.333,2,4,0.5,2,2,1,0,0,0,2,0,0,3,1,8,2.6
Matee Ajavon,ajavoma01w,2012-07-06,0,26-060,WAS,,SAS,-5,1,10,0,1,2,0.5,0,1,0,2,2,1,0,1,1,0,0,0,2,1,4,0.9
Matee Ajavon,ajavoma01w,2012-07-08,0,26-062,WAS,@,TUL,-16,1,21,0,4,10,0.4,1,3,0.333,0,0,0,0,0,0,4,1,0,2,4,9,3.8
Matee Ajavon,ajavoma01w,2012-07-10,0,26-064,WAS,,CON,-7,1,19,0,4,11,0.364,3,5,0.6,2,2,1,1,1,2,1,1,0,0,1,13,9.2
Matee Ajavon,ajavoma01w,2012-07-11,0,26-065,WAS,@,CON,-12,1,28,0,3,11,0.273,0,5,0,5,6,0.833,0,1,1,2,0,0,0,4,11,4.2
Matee Ajavon,ajavoma01w,2012-07-13,0,26-067,WAS,@,NYL,17,1,28,0,1,8,0.125,0,3,0,5,6,0.833,0,4,4,4,2,0,2,1,7,5
Matee Ajavon,ajavoma01w,2012-08-16,0,26-101,WAS,@,IND,-18,1,20,0,3,9,0.333,1,1,1,0,0,0,0,0,0,0,2,0,1,4,7,1.3
Matee Ajavon,ajavoma01w,2012-08-17,0,26-102,WAS,@,MIN,-29,1,15,0,2,6,0.333,1,2,0.5,0,0,0,0,0,0,2,0,1,1,1,5,2.3
Matee Ajavon,ajavoma01w,2012-08-19,0,26-104,WAS,,CHI,4,1,34,0,7,12,0.583,2,4,0.5,6,8,0.75,0,4,4,3,2,0,7,6,22,11.5
Matee Ajavon,ajavoma01w,2012-08-21,0,26-106,WAS,@,SAS,-3,1,19,0,2,6,0.333,0,3,0,3,5,0.6,0,1,1,3,2,0,2,2,7,4.4
Matee Ajavon,ajavoma01w,2012-08-24,0,26-109,WAS,,ATL,-12,0,29,0,7,14,0.5,4,6,0.667,2,2,1,1,3,4,2,4,0,2,4,20,16.4
Matee Ajavon,ajavoma01w,2012-08-28,0,26-113,WAS,@,IND,-15,1,21,0,0,6,0,0,2,0,0,0,0,0,2,2,4,2,0,5,4,0,-5.4
Matee Ajavon,ajavoma01w,2012-08-30,0,26-115,WAS,@,ATL,-23,1,24,0,0,5,0,0,1,0,0,0,0,2,0,2,1,2,0,6,3,0,-6.6
Matee Ajavon,ajavoma01w,2012-09-01,0,26-117,WAS,@,NYL,-6,0,6,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.8
Matee Ajavon,ajavoma01w,2012-09-04,0,26-120,WAS,,CON,-7,0,22,0,2,12,0.167,1,3,0.333,2,2,1,2,3,5,1,3,0,0,2,7,4.6
Matee Ajavon,ajavoma01w,2012-09-07,0,26-123,WAS,,LAS,-28,0,16,0,1,7,0.143,0,3,0,2,2,1,0,0,0,1,2,0,0,1,4,1.8
Matee Ajavon,ajavoma01w,2012-09-09,0,26-125,WAS,@,ATL,-25,0,10,0,1,3,0.333,0,0,0,0,0,0,0,1,1,0,0,0,2,1,2,-1.8
Matee Ajavon,ajavoma01w,2012-09-12,0,26-128,WAS,@,NYL,-13,0,21,0,2,7,0.286,0,1,0,0,0,0,1,1,2,1,2,1,1,4,4,1.7
Matee Ajavon,ajavoma01w,2012-09-14,0,26-130,WAS,,ATL,-8,1,30,0,3,13,0.231,1,5,0.2,8,8,1,0,2,2,4,4,0,3,5,15,9.5
Matee Ajavon,ajavoma01w,2012-09-16,0,26-132,WAS,,NYL,-7,1,27,0,3,12,0.25,0,4,0,2,2,1,2,2,4,2,1,0,3,4,8,0.6
Matee Ajavon,ajavoma01w,2012-09-21,0,26-137,WAS,,IND,-13,1,20,0,2,8,0.25,0,4,0,0,0,0,2,2,4,2,2,0,1,5,4,1.6
Matee Ajavon,ajavoma01w,2012-09-22,0,26-138,WAS,@,CHI,-19,1,21,0,0,6,0,0,0,0,0,0,0,2,1,3,2,2,1,1,2,0,-0.2
Nicky Anosike,anosini01w,2012-08-18,0,26-173,LAS,@,SEA,11,0,4,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.8
Nicky Anosike,anosini01w,2012-08-21,0,26-176,LAS,,IND,10,0,7,0,0,1,0,0,0,0,2,2,1,0,1,1,0,1,1,1,1,2,1.9
Nicky Anosike,anosini01w,2012-08-23,0,26-178,LAS,,SAS,24,0,10,0,1,2,0.5,0,0,0,0,0,0,0,1,1,0,1,0,0,3,2,1.1
Nicky Anosike,anosini01w,2012-08-25,0,26-180,LAS,,NYL,25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7
Nicky Anosike,anosini01w,2012-08-30,0,26-185,LAS,@,TUL,-14,0,4,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-1.4
Nicky Anosike,anosini01w,2012-09-04,0,26-190,LAS,@,MIN,-11,0,6,0,1,1,1,0,0,0,2,2,1,0,1,1,0,0,0,0,1,4,3.6
Nicky Anosike,anosini01w,2012-09-07,0,26-193,LAS,@,WAS,28,0,11,0,0,1,0,0,0,0,0,0,0,0,3,3,3,1,0,1,0,0,2.3
Nicky Anosike,anosini01w,2012-09-09,0,26-195,LAS,@,NYL,-2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,-0.1
Nicky Anosike,anosini01w,2012-09-18,0,26-204,LAS,,PHO,25,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0
Nicky Anosike,anosini01w,2012-09-20,0,26-206,LAS,,MIN,16,0,3,0,0,0,0,0,0,0,2,2,1,0,2,2,0,0,0,2,2,2,-0.2
Jayne Appel-Marinelli,appelja01w,2012-05-19,0,24-005,SAS,@,TUL,9,0,15,0,2,3,0.667,0,0,0,0,0,0,0,8,8,1,1,1,0,3,4,6.3
Jayne Appel-Marinelli,appelja01w,2012-05-25,0,24-011,SAS,@,CON,-4,0,15,0,1,3,0.333,0,0,0,2,2,1,1,1,2,0,0,0,0,2,4,2.5
Jayne Appel-Marinelli,appelja01w,2012-05-30,0,24-016,SAS,,CHI,-14,0,17,0,1,2,0.5,0,0,0,0,1,0,3,3,6,0,1,1,2,1,2,2.9
Jayne Appel-Marinelli,appelja01w,2012-06-01,0,24-018,SAS,,PHO,19,1,24,0,2,2,1,0,0,0,3,4,0.75,0,11,11,1,0,1,2,2,7,7.9
Jayne Appel-Marinelli,appelja01w,2012-06-03,0,24-020,SAS,@,MIN,-4,1,13,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,0,-2.4
Jayne Appel-Marinelli,appelja01w,2012-06-08,0,24-025,SAS,@,ATL,-3,1,18,0,1,1,1,0,0,0,0,0,0,0,2,2,0,0,1,1,2,2,1.2
Jayne Appel-Marinelli,appelja01w,2012-06-09,0,24-026,SAS,,SEA,13,1,24,0,1,2,0.5,0,0,0,2,2,1,1,5,6,4,3,1,0,4,4,10.1
Jayne Appel-Marinelli,appelja01w,2012-06-16,0,24-033,SAS,,LAS,13,1,18,0,2,3,0.667,0,0,0,1,1,1,1,7,8,2,0,0,0,0,5,7.9
Jayne Appel-Marinelli,appelja01w,2012-06-22,0,24-039,SAS,@,SEA,-6,1,16,0,2,2,1,0,0,0,0,0,0,1,4,5,0,0,3,2,3,4,4.2
Jayne Appel-Marinelli,appelja01w,2012-06-24,0,24-041,SAS,@,LAS,20,1,24,0,3,6,0.5,0,0,0,3,3,1,4,7,11,3,1,0,1,3,9,11.8
Jayne Appel-Marinelli,appelja01w,2012-06-28,0,24-045,SAS,,LAS,14,1,19,0,0,1,0,0,0,0,0,0,0,2,3,5,2,0,1,0,2,0,2.9
Jayne Appel-Marinelli,appelja01w,2012-07-01,0,24-048,SAS,,MIN,9,1,19,0,2,2,1,0,0,0,1,1,1,1,3,4,0,2,1,3,2,5,4.9
Jayne Appel-Marinelli,appelja01w,2012-07-03,0,24-050,SAS,,PHO,1,1,14,0,0,2,0,0,0,0,0,0,0,3,3,6,0,0,0,0,1,0,1.2
Jayne Appel-Marinelli,appelja01w,2012-07-05,0,24-052,SAS,@,IND,16,1,17,0,1,1,1,0,0,0,0,0,0,1,8,9,1,0,3,3,3,2,3.4
Jayne Appel-Marinelli,appelja01w,2012-07-06,0,24-053,SAS,@,WAS,5,1,19,0,2,3,0.667,0,0,0,2,2,1,2,5,7,0,0,3,5,2,6,3.9
Jayne Appel-Marinelli,appelja01w,2012-07-08,0,24-055,SAS,@,NYL,13,1,19,0,0,0,0,0,0,0,0,0,0,1,5,6,3,1,0,0,3,0,4.1
Jayne Appel-Marinelli,appelja01w,2012-07-11,0,24-058,SAS,@,CHI,9,1,18,0,0,0,0,0,0,0,2,2,1,3,2,5,1,1,0,2,2,2,3.6
Jayne Appel-Marinelli,appelja01w,2012-07-13,0,24-060,SAS,,ATL,21,1,27,0,1,4,0.25,0,0,0,2,2,1,5,4,9,1,1,2,1,2,4,7.6
Jayne Appel-Marinelli,appelja01w,2012-08-17,0,24-095,SAS,@,TUL,10,1,17,0,0,1,0,0,0,0,0,0,0,2,3,5,1,0,0,1,3,0,0.1
Jayne Appel-Marinelli,appelja01w,2012-08-19,0,24-097,SAS,@,PHO,42,1,22,0,1,2,0.5,0,0,0,0,0,0,0,10,10,1,2,1,0,1,2,7
Jayne Appel-Marinelli,appelja01w,2012-08-21,0,24-099,SAS,,WAS,3,1,23,0,1,3,0.333,0,1,0,0,0,0,4,6,10,1,2,2,0,1,2,8.6
Jayne Appel-Marinelli,appelja01w,2012-08-23,0,24-101,SAS,@,LAS,-24,1,10,0,1,2,0.5,0,0,0,0,0,0,1,4,5,2,0,0,2,4,2,0.7
Jayne Appel-Marinelli,appelja01w,2012-08-25,0,24-103,SAS,,TUL,20,1,15,0,2,3,0.667,0,0,0,0,2,0,4,1,5,1,1,1,1,0,4,6.4
Jayne Appel-Marinelli,appelja01w,2012-08-28,0,24-106,SAS,@,MIN,-12,1,20,0,2,3,0.667,0,0,0,1,2,0.5,3,2,5,2,0,1,0,1,5,7.7
Jayne Appel-Marinelli,appelja01w,2012-08-30,0,24-108,SAS,,CON,-11,1,7,0,2,3,0.667,0,0,0,0,0,0,1,3,4,1,0,0,1,2,4,3.2
Jayne Appel-Marinelli,appelja01w,2012-09-07,0,24-116,SAS,,IND,-4,1,27,0,2,4,0.5,0,0,0,0,0,0,2,8,10,1,0,0,2,2,4,3.7
Jayne Appel-Marinelli,appelja01w,2012-09-09,0,24-118,SAS,,MIN,-19,1,21,0,4,6,0.667,0,0,0,0,0,0,4,4,8,1,0,0,0,0,8,10.1
Jayne Appel-Marinelli,appelja01w,2012-09-12,0,24-121,SAS,@,TUL,11,1,21,0,4,8,0.5,0,0,0,1,3,0.333,3,8,11,1,0,2,2,5,9,6.8
Jayne Appel-Marinelli,appelja01w,2012-09-14,0,24-123,SAS,,SEA,24,1,17,0,1,2,0.5,0,0,0,0,0,0,0,5,5,1,0,0,0,0,2,3.2
Jayne Appel-Marinelli,appelja01w,2012-09-16,0,24-125,SAS,,TUL,-10,1,20,0,1,2,0.5,0,0,0,2,2,1,2,6,8,2,0,2,1,3,4,6.8
Jayne Appel-Marinelli,appelja01w,2012-09-18,0,24-127,SAS,,NYL,11,1,24,0,2,2,1,0,0,0,0,0,0,5,4,9,0,1,2,4,2,4,5.7
Jayne Appel-Marinelli,appelja01w,2012-09-21,0,24-130,SAS,@,SEA,-9,1,15,0,2,4,0.5,0,0,0,0,0,0,1,1,2,2,1,0,2,2,4,2.6
Jayne Appel-Marinelli,appelja01w,2012-09-23,0,24-132,SAS,,MIN,15,1,10,0,1,1,1,0,0,0,0,0,0,1,3,4,3,0,0,1,0,2,4.4
Seimone Augustus,augusse01w,2012-05-20,0,28-020,MIN,,PHO,22,1,23,0,9,16,0.563,0,0,0,1,1,1,0,5,5,0,1,0,1,1,19,12.5
Seimone Augustus,augusse01w,2012-05-22,0,28-022,MIN,@,NYL,18,1,31,0,9,14,0.643,1,2,0.5,3,3,1,1,5,6,2,2,1,2,1,22,19.7
Seimone Augustus,augusse01w,2012-05-24,0,28-024,MIN,,LAS,8,1,30,0,11,17,0.647,1,3,0.333,2,4,0.5,1,3,4,1,3,0,3,1,25,18.6
Seimone Augustus,augusse01w,2012-05-27,0,28-027,MIN,,SEA,13,1,22,0,2,7,0.286,1,3,0.333,5,5,1,0,2,2,6,0,0,0,1,10,10.3
