name,id,date,playoffs,age,tm,venue,opp,plus_minus,gs,minutes,seconds,fg,fga,fg_percent,x3p,x3pa,x3p_percent,ft,fta,ft_percent,orb,drb,trb,ast,stl,blk,tov,pf,pts,gm_sc
Matee Ajavon,ajavoma01w,2013-06-23,0,27-047,WAS,@,LAS,-10,1,17,0,3,7,0.429,0,1,0,0,0,0,0,1,1,4,2,0,4,1,6,3
Matee Ajavon,ajavoma01w,2013-06-27,0,27-051,WAS,,PHO,-4,1,25,0,4,11,0.364,2,3,0.667,7,9,0.778,0,0,0,5,1,0,0,5,17,12.6
Matee Ajavon,ajavoma01w,2013-06-28,0,27-052,WAS,@,ATL,-11,1,18,0,3,10,0.3,0,2,0,0,0,0,2,0,2,2,1,0,4,0,6,0
Matee Ajavon,ajavoma01w,2013-06-30,0,27-054,WAS,,TUL,23,1,21,0,4,5,0.8,1,1,1,1,1,1,2,2,4,3,1,0,2,3,10,10
Matee Ajavon,ajavoma01w,2013-07-06,0,27-060,WAS,,SEA,3,1,26,0,3,8,0.375,0,2,0,3,3,1,0,0,0,3,0,0,4,3,9,1.5
Matee Ajavon,ajavoma01w,2013-07-10,0,27-064,WAS,@,CHI,-4,1,25,0,4,5,0.8,0,0,0,5,5,1,1,2,3,2,0,0,3,1,13,10.4
Matee Ajavon,ajavoma01w,2013-07-12,0,27-066,WAS,@,SAS,10,1,25,0,1,4,0.25,1,1,1,8,8,1,2,2,4,5,0,0,1,2,11,12.3
Matee Ajavon,ajavoma01w,2013-07-16,0,27-070,WAS,,SAS,22,1,22,0,4,6,0.667,0,0,0,1,1,1,1,1,2,1,1,0,0,1,9,8.7
Matee Ajavon,ajavoma01w,2013-07-19,0,27-073,WAS,@,IND,-7,1,28,0,5,12,0.417,0,4,0,0,0,0,1,1,2,1,1,1,3,4,10,2.4
Matee Ajavon,ajavoma01w,2013-07-21,0,27-075,WAS,,IND,-13,1,21,0,1,7,0.143,1,2,0.5,3,4,0.75,0,1,1,2,1,0,3,4,6,-0.8
Matee Ajavon,ajavoma01w,2013-07-24,0,27-078,WAS,,CHI,4,1,22,0,1,4,0.25,1,3,0.333,4,6,0.667,0,1,1,2,0,0,1,3,7,3.3
Matee Ajavon,ajavoma01w,2013-07-31,0,27-085,WAS,,NYL,-10,1,30,0,5,15,0.333,1,5,0.2,9,9,1,0,2,2,3,0,0,1,1,20,12.8
Matee Ajavon,ajavoma01w,2013-08-02,0,27-087,WAS,@,CHI,-7,1,31,0,7,10,0.7,2,5,0.4,3,4,0.75,1,3,4,5,1,0,6,3,19,13.3
Matee Ajavon,ajavoma01w,2013-08-04,0,27-089,WAS,,LAS,-18,1,21,0,1,6,0.167,0,1,0,0,0,0,2,2,4,2,2,0,0,1,2,3.2
Matee Ajavon,ajavoma01w,2013-08-06,0,27-091,WAS,@,NYL,-5,1,30,0,4,13,0.308,1,3,0.333,4,6,0.667,0,2,2,1,1,0,0,4,13,5.4
Matee Ajavon,ajavoma01w,2013-08-08,0,27-093,WAS,@,MIN,4,1,32,0,7,17,0.412,0,3,0,4,4,1,1,3,4,5,5,0,1,0,18,18
Matee Ajavon,ajavoma01w,2013-08-11,0,27-096,WAS,,CON,11,1,32,0,0,5,0,0,0,0,3,4,0.75,0,1,1,8,3,0,3,0,3,5
Matee Ajavon,ajavoma01w,2013-08-16,0,27-101,WAS,@,NYL,9,1,36,0,6,12,0.5,2,5,0.4,2,4,0.5,4,1,5,7,0,0,1,3,16,15
Matee Ajavon,ajavoma01w,2013-08-18,0,27-103,WAS,@,ATL,-18,1,23,0,0,6,0,0,1,0,1,2,0.5,0,0,0,2,1,0,3,4,1,-5.8
Matee Ajavon,ajavoma01w,2013-08-20,0,27-105,WAS,,CHI,-6,1,22,0,2,9,0.222,1,3,0.333,2,4,0.5,1,0,1,3,0,0,4,3,7,-1.7
Matee Ajavon,ajavoma01w,2013-08-23,0,27-108,WAS,,ATL,10,1,14,0,2,7,0.286,0,0,0,2,2,1,1,0,1,1,1,0,1,3,6,2.1
Matee Ajavon,ajavoma01w,2013-08-28,0,27-113,WAS,@,ATL,5,1,17,0,2,6,0.333,0,1,0,2,2,1,0,2,2,2,2,0,3,0,6,3.6
Matee Ajavon,ajavoma01w,2013-09-06,0,27-122,WAS,@,CON,-7,1,15,0,1,4,0.25,0,0,0,0,0,0,0,2,2,2,0,0,2,0,2,-0.4
Matee Ajavon,ajavoma01w,2013-09-08,0,27-124,WAS,,CHI,-14,1,26,0,1,7,0.143,1,1,1,4,4,1,2,0,2,5,0,0,3,3,7,3.2
Matee Ajavon,ajavoma01w,2013-09-10,0,27-126,WAS,@,IND,2,1,13,0,1,4,0.25,0,1,0,4,4,1,0,1,1,1,2,0,2,2,6,3.8
Matee Ajavon,ajavoma01w,2013-09-13,0,27-129,WAS,,CON,26,1,19,0,0,3,0,0,0,0,1,2,0.5,2,0,2,3,0,0,0,1,1,1.6
Matee Ajavon,ajavoma01w,2013-09-15,0,27-131,WAS,,NYL,18,1,8,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,2,3,0,-3.9
Kayla Alexander,alexaka01w,2013-05-24,0,22-139,SAS,,IND,-15,0,10,0,2,3,0.667,0,0,0,0,0,0,2,3,5,0,0,1,1,1,4,4.3
Kayla Alexander,alexaka01w,2013-06-01,0,22-147,SAS,,LAS,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1.4
Kayla Alexander,alexaka01w,2013-06-07,0,22-153,SAS,,CHI,12,0,4,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,1
Kayla Alexander,alexaka01w,2013-06-09,0,22-155,SAS,@,CHI,-2,0,11,0,3,4,0.75,0,0,0,0,0,0,1,0,1,0,1,0,0,2,6,5.3
Kayla Alexander,alexaka01w,2013-06-11,0,22-157,SAS,@,MIN,-15,0,7,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4,0,-1.3
Kayla Alexander,alexaka01w,2013-06-15,0,22-161,SAS,@,LAS,-36,0,20,0,0,1,0,0,0,0,2,2,1,1,2,3,1,0,0,1,2,2,1.5
Kayla Alexander,alexaka01w,2013-06-21,0,22-167,SAS,,SEA,-5,0,11,0,1,4,0.25,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0.6
Kayla Alexander,alexaka01w,2013-06-23,0,22-169,SAS,@,NYL,1,0,17,0,2,6,0.333,0,0,0,0,0,0,3,1,4,0,0,0,3,1,4,-0.4
Kayla Alexander,alexaka01w,2013-06-25,0,22-171,SAS,,PHO,-6,0,9,0,1,3,0.333,0,0,0,0,0,0,2,3,5,0,0,2,1,2,2,2.2
Kayla Alexander,alexaka01w,2013-06-30,0,22-176,SAS,@,ATL,-26,1,23,0,1,3,0.333,0,0,0,1,2,0.5,5,0,5,0,2,2,3,3,3,3.6
Kayla Alexander,alexaka01w,2013-07-06,0,22-182,SAS,@,LAS,-27,0,12,0,1,4,0.25,0,0,0,0,0,0,3,0,3,0,0,0,1,3,2,-0.5
Kayla Alexander,alexaka01w,2013-07-10,0,22-186,SAS,@,PHO,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3
Kayla Alexander,alexaka01w,2013-07-14,0,22-190,SAS,@,CON,-2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kayla Alexander,alexaka01w,2013-07-16,0,22-192,SAS,@,WAS,-22,0,11,0,1,2,0.5,0,0,0,1,2,0.5,3,3,6,1,0,0,3,3,3,1.1
Kayla Alexander,alexaka01w,2013-07-19,0,22-195,SAS,,MIN,-16,0,11,0,1,2,0.5,0,0,0,1,1,1,2,2,4,0,0,0,1,1,3,2.6
Kayla Alexander,alexaka01w,2013-07-20,0,22-196,SAS,,CON,8,0,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-0.4
Kayla Alexander,alexaka01w,2013-07-25,0,22-201,SAS,,NYL,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-0.8
Kayla Alexander,alexaka01w,2013-08-02,0,22-209,SAS,@,MIN,-22,0,9,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,1,2,0,0,-1.4
Kayla Alexander,alexaka01w,2013-08-04,0,22-211,SAS,,TUL,4,0,6,0,0,0,0,0,0,0,1,2,0.5,3,0,3,0,0,0,2,1,1,0.3
Kayla Alexander,alexaka01w,2013-08-06,0,22-213,SAS,,MIN,-13,0,10,0,2,3,0.667,0,0,0,0,1,0,1,1,2,0,0,1,1,0,4,3
Kayla Alexander,alexaka01w,2013-08-09,0,22-216,SAS,@,SEA,21,0,15,0,3,7,0.429,0,0,0,4,4,1,1,1,2,0,0,0,2,2,10,4.5
Kayla Alexander,alexaka01w,2013-08-11,0,22-218,SAS,@,SEA,-6,0,9,0,1,2,0.5,0,0,0,3,5,0.6,2,2,4,0,0,0,0,0,5,5.2
Kayla Alexander,alexaka01w,2013-08-17,0,22-224,SAS,,PHO,6,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-1
Kayla Alexander,alexaka01w,2013-08-21,0,22-228,SAS,@,IND,-17,0,11,0,1,3,0.333,0,0,0,0,1,0,0,1,1,1,0,1,2,1,2,-0.8
Kayla Alexander,alexaka01w,2013-08-23,0,22-230,SAS,@,TUL,-6,0,21,0,3,5,0.6,0,0,0,4,4,1,3,5,8,1,0,2,3,5,10,8.4
Kayla Alexander,alexaka01w,2013-08-25,0,22-232,SAS,,SEA,6,0,12,0,1,3,0.333,0,0,0,0,0,0,2,5,7,0,0,0,1,0,2,2.2
Kayla Alexander,alexaka01w,2013-08-27,0,22-234,SAS,,SEA,-1,0,11,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,1,0,1,0,1.3
Kayla Alexander,alexaka01w,2013-08-30,0,22-237,SAS,@,TUL,9,0,14,0,4,5,0.8,0,0,0,0,0,0,1,4,5,1,0,0,0,2,8,7.9
Kayla Alexander,alexaka01w,2013-08-31,0,22-238,SAS,,LAS,-13,0,15,0,1,4,0.25,0,0,0,2,2,1,1,4,5,0,0,1,0,1,4,3.8
Kayla Alexander,alexaka01w,2013-09-06,0,22-244,SAS,@,PHO,-3,0,8,0,0,3,0,0,0,0,2,2,1,1,1,2,0,0,0,1,3,2,-1.3
Kayla Alexander,alexaka01w,2013-09-08,0,22-246,SAS,,TUL,-33,0,17,0,0,1,0,0,0,0,0,0,0,0,3,3,1,0,0,1,2,0,-0.9
Kayla Alexander,alexaka01w,2013-09-13,0,22-251,SAS,@,PHO,-21,0,21,0,3,5,0.6,0,0,0,1,2,0.5,3,3,6,0,0,1,1,3,7,5.8
Kayla Alexander,alexaka01w,2013-09-15,0,22-253,SAS,,ATL,29,0,19,0,2,5,0.4,0,0,0,0,0,0,3,4,7,0,1,0,2,0,4,3.6
Jayne Appel-Marinelli,appelja01w,2013-05-24,0,25-010,SAS,,IND,-15,1,20,0,2,4,0.5,0,0,0,0,2,0,0,5,5,0,0,1,1,3,4,1.2
Jayne Appel-Marinelli,appelja01w,2013-06-01,0,25-018,SAS,,LAS,5,1,25,0,2,5,0.4,0,0,0,0,2,0,2,7,9,1,1,0,1,3,4,3.5
Jayne Appel-Marinelli,appelja01w,2013-06-07,0,25-024,SAS,,CHI,12,1,22,0,3,4,0.75,0,0,0,0,0,0,3,7,10,1,0,1,2,5,6,6
Jayne Appel-Marinelli,appelja01w,2013-06-09,0,25-026,SAS,@,CHI,-2,1,20,0,1,1,1,0,0,0,1,2,0.5,1,7,8,0,1,0,2,5,3,2.1
Jayne Appel-Marinelli,appelja01w,2013-06-11,0,25-028,SAS,@,MIN,-15,1,22,0,3,4,0.75,0,0,0,0,0,0,2,4,6,2,0,2,1,4,6,7.2
Jayne Appel-Marinelli,appelja01w,2013-07-06,0,25-053,SAS,@,LAS,-27,1,21,0,4,7,0.571,0,0,0,0,0,0,5,4,9,1,0,2,2,3,8,8.3
Jayne Appel-Marinelli,appelja01w,2013-07-10,0,25-057,SAS,@,PHO,8,1,31,0,5,5,1,0,0,0,3,4,0.75,1,7,8,1,3,1,1,4,13,15.7
Jayne Appel-Marinelli,appelja01w,2013-07-12,0,25-059,SAS,,WAS,-10,1,24,0,0,1,0,0,0,0,0,0,0,2,4,6,1,0,0,0,3,0,1.4
Jayne Appel-Marinelli,appelja01w,2013-07-14,0,25-061,SAS,@,CON,-2,1,26,0,2,2,1,0,0,0,1,3,0.333,2,6,8,2,0,1,3,2,5,5.1
Jayne Appel-Marinelli,appelja01w,2013-07-16,0,25-063,SAS,@,WAS,-22,1,19,0,3,6,0.5,0,0,0,0,0,0,2,3,5,0,0,0,2,3,6,2.1
Jayne Appel-Marinelli,appelja01w,2013-07-19,0,25-066,SAS,,MIN,-16,1,22,0,2,3,0.667,0,0,0,2,2,1,4,5,9,0,0,0,0,1,6,8.6
Jayne Appel-Marinelli,appelja01w,2013-07-20,0,25-067,SAS,,CON,8,1,31,0,1,3,0.333,0,0,0,0,2,0,6,12,18,1,0,0,2,1,2,5.6
Jayne Appel-Marinelli,appelja01w,2013-07-25,0,25-072,SAS,,NYL,12,1,30,0,0,1,0,0,0,0,2,4,0.5,4,9,13,4,0,2,2,4,2,6.6
Jayne Appel-Marinelli,appelja01w,2013-08-02,0,25-080,SAS,@,MIN,-22,1,30,0,2,5,0.4,0,0,0,2,2,1,1,8,9,3,1,0,1,3,6,7.3
Jayne Appel-Marinelli,appelja01w,2013-08-04,0,25-082,SAS,,TUL,4,1,33,0,4,8,0.5,1,1,1,0,0,0,1,12,13,3,2,3,0,3,9,14.3
Jayne Appel-Marinelli,appelja01w,2013-08-06,0,25-084,SAS,,MIN,-13,1,29,0,2,3,0.667,0,0,0,5,6,0.833,2,1,3,2,0,0,1,2,9,8.6
Jayne Appel-Marinelli,appelja01w,2013-08-09,0,25-087,SAS,@,SEA,21,1,24,0,1,4,0.25,0,1,0,1,2,0.5,2,5,7,3,2,2,0,1,3,8.2
Jayne Appel-Marinelli,appelja01w,2013-08-11,0,25-089,SAS,@,SEA,-6,1,32,0,4,5,0.8,0,0,0,3,3,1,5,11,16,3,0,6,1,1,11,20.8
Jayne Appel-Marinelli,appelja01w,2013-08-17,0,25-095,SAS,,PHO,6,1,30,0,2,2,1,0,0,0,1,1,1,0,8,8,2,3,0,3,4,5,6.6
Jayne Appel-Marinelli,appelja01w,2013-08-21,0,25-099,SAS,@,IND,-17,1,28,0,3,6,0.5,0,0,0,3,4,0.75,1,6,7,4,3,2,6,4,9,7.7
Jayne Appel-Marinelli,appelja01w,2013-08-23,0,25-101,SAS,@,TUL,-6,1,19,0,1,3,0.333,0,0,0,0,0,0,2,1,3,2,0,0,1,5,2,0.4
Jayne Appel-Marinelli,appelja01w,2013-08-25,0,25-103,SAS,,SEA,6,1,30,0,2,4,0.5,0,0,0,3,5,0.6,5,4,9,3,2,2,1,3,7,12.2
Jayne Appel-Marinelli,appelja01w,2013-08-27,0,25-105,SAS,,SEA,-1,1,30,0,3,6,0.5,0,0,0,1,2,0.5,3,3,6,3,1,3,2,3,7,8.6
Jayne Appel-Marinelli,appelja01w,2013-08-30,0,25-108,SAS,@,TUL,9,1,29,0,4,6,0.667,0,0,0,0,1,0,3,8,11,3,0,4,3,2,8,10.6
Jayne Appel-Marinelli,appelja01w,2013-08-31,0,25-109,SAS,,LAS,-13,1,25,0,5,9,0.556,0,0,0,0,0,0,6,6,12,1,1,1,1,2,10,12.3
Jayne Appel-Marinelli,appelja01w,2013-09-06,0,25-115,SAS,@,PHO,-3,1,30,0,4,4,1,0,0,0,1,2,0.5,4,13,17,1,1,3,2,6,9,13.5
Jayne Appel-Marinelli,appelja01w,2013-09-08,0,25-117,SAS,,TUL,-33,1,25,0,2,4,0.5,0,0,0,0,0,0,2,5,7,4,2,0,2,1,4,7.3
Jayne Appel-Marinelli,appelja01w,2013-09-13,0,25-122,SAS,@,PHO,-21,1,23,0,3,6,0.5,0,1,0,0,0,0,3,7,10,2,2,0,1,1,6,9.2
Jayne Appel-Marinelli,appelja01w,2013-09-15,0,25-124,SAS,,ATL,29,1,23,0,0,0,0,0,0,0,0,0,0,1,6,7,4,1,1,0,3,0,5.8
Seimone Augustus,augusse01w,2013-06-01,0,29-032,MIN,,CON,16,1,26,0,9,13,0.692,2,3,0.667,0,0,0,2,2,4,4,1,0,0,2,20,19.5
Seimone Augustus,augusse01w,2013-06-06,0,29-037,MIN,,PHO,20,1,27,0,9,13,0.692,1,2,0.5,0,0,0,1,2,3,3,0,0,1,2,19,15.1
Seimone Augustus,augusse01w,2013-06-08,0,29-039,MIN,@,WAS,-5,1,36,0,9,27,0.333,1,6,0.167,2,3,0.667,3,3,6,0,0,2,0,1,21,9.3
Seimone Augustus,augusse01w,2013-06-11,0,29-042,MIN,,SAS,15,1,30,0,6,10,0.6,0,1,0,6,6,1,1,0,1,2,1,0,4,2,18,11.7
Seimone Augustus,augusse01w,2013-06-14,0,29-045,MIN,@,TUL,9,1,32,0,5,9,0.556,1,3,0.333,0,0,0,1,2,3,4,0,3,1,1,11,11.5
